"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.scale","X4.Plasma0"
"337",2.11975,0.0386885,0.184695,0.00988973,4.84711,49.8989,2.35758,0.00943424,0.214491,0.0128248,4.4917,48.7414,2.35011,0.117916,0.23381,0.00351618,3.76284,49.9709,2.25174,0.140562,0.228583,0.000307065,4.056,50.8901
"338",2.15399,0.0750003,0.196869,0.0063729,4.69316,51.0089,2.04943,0.0816214,0.173229,0.00599747,4.35606,48.6385,2.2054,0.0487683,0.186372,0.00824008,4.80757,50.4328,2.13954,0.142636,0.205654,0.000994434,4.2928,51.1197
"339",2.05327,0.093661,0.181467,0.00589916,4.46495,50.607,1.96758,0.0644359,0.17881,0.00825507,4.38362,49.0158,2.02737,0.0583101,0.194433,0.00955437,4.39719,50.7095,1.92554,0.115349,0.188005,0.00283257,4.40503,48.5497
"340",1.84035,0.10514,0.159183,0.00462734,4.16738,49.1383,2.31383,0.0962133,0.210772,0.00527708,4.08728,50.8118,2.44807,0.133213,0.227009,0.00148814,4.63671,51.4932,2.04551,0.0702491,0.181645,0.00758809,4.41925,50.3268
"341",1.98918,0.01047,0.180067,0.0136601,4.31065,49.3948,1.97873,0.0086424,0.152062,0.011967,4.46118,49.2253,2.38919,0.0785004,0.244893,0.00599095,4.50271,52.7746,1.94649,0.108538,0.176728,0.00404542,3.67724,51.3286
"342",2.02384,0.00829099,0.162893,0.0129039,4.27488,49.6319,1.9311,0.0241333,0.166753,0.0112945,4.19507,49.3174,2.42237,0.0528408,0.189524,0.00942144,4.24917,52.0979,2.01547,0.128347,0.178135,0.00210319,4.01384,51.2421
"343",2.21447,0.0689928,0.203213,0.0070463,4.21138,49.891,2.05622,0.0388718,0.170698,0.010047,4.41331,50.3242,2.13786,0.0128829,0.168509,0.0116108,4.2583,47.871,2.13401,0.0167932,0.198383,0.0123766,4.50001,49.4889
"344",2.00164,0.0800507,0.169311,0.00663557,4.30588,50.0301,2.14081,0.0860764,0.184873,0.0066418,4.22608,51.4624,1.98428,0.0222279,0.186777,0.011867,4.20715,47.6459,2.17435,0.0235971,0.184576,0.0108506,4.42408,49.1508
"345",2.0315,0.106765,0.196876,0.00361982,4.64279,50.9999,2.15288,0.0900075,0.186145,0.00597113,4.26369,52.2605,2.2512,0.00473662,0.209868,0.0139945,4.41156,50.1836,2.18972,0.0726889,0.216921,0.00752035,4.11517,50.2186
"346",2.29964,0.0405822,0.227823,0.0106764,3.94091,49.3912,2.15799,0.0823313,0.181357,0.00595742,4.21123,52.9597,1.98297,0.0493037,0.162417,0.00925441,4.14058,49.484,1.93702,0.0738666,0.176393,0.00659456,4.1396,49.1467
"347",2.15544,0.0233793,0.173898,0.0111685,4.57066,50.6418,2.19958,0.107579,0.177009,0.00416866,4.50394,52.9324,2.08314,0.0479392,0.184442,0.0098692,4.09797,50.6977,2.4931,0.0538004,0.243874,0.00841045,4.38912,50.4049
"348",2.23446,0.031734,0.230798,0.0113905,4.25411,50.2399,2.11496,0.0703962,0.201906,0.00820574,4.44862,50.5546,2.07157,0.0595769,0.187346,0.00757879,3.97976,50.5152,1.98024,0.0420364,0.181292,0.0102132,4.48418,50.1963
"349",2.18222,0.0461876,0.222338,0.00972629,4.31976,49.8961,2.26181,0.137541,0.224951,0.00171468,4.42754,50.7351,1.99653,0.0756675,0.17511,0.00684719,4.14636,49.415,1.96281,0.10384,0.150755,0.00464633,4.45166,49.7615
"350",2.06887,0.126221,0.175384,0.0021805,4.17541,49.953,1.99206,0.0500582,0.164787,0.00824724,4.12826,49.0172,1.85304,0.0362496,0.159587,0.00997068,4.15726,48.2091,1.88737,0.0718654,0.166419,0.00710858,4.36891,49.2627
"351",1.91652,0.028592,0.17788,0.0109721,4.32252,49.6561,2.04655,0.0514208,0.158086,0.00882531,4.03817,49.2226,1.86643,0.0929666,0.162255,0.00493472,4.37875,49.0326,1.9193,0.0640373,0.168971,0.00792485,3.60713,49.4008
"352",2.01431,0.0320848,0.169231,0.00994578,4.54629,49.0504,2.00419,0.0473961,0.160818,0.00906483,4.01801,49.3932,2.15007,0.135783,0.20828,0.00163727,3.56345,50.2012,1.93905,0.06304,0.168069,0.00779426,3.63552,49.1521
"353",2.02155,0.115586,0.183443,0.00274614,3.81571,50.5344,2.12472,0.0494074,0.196961,0.00981904,4.41133,50.3887,2.25508,0.0170437,0.206589,0.0116658,4.57603,48.4662,1.93044,0.0763053,0.174172,0.00695432,3.86095,49.1376
"354",1.95567,0.0486731,0.167207,0.0089682,4.47229,49.9938,2.07602,0.0985953,0.1955,0.00455943,4.12662,49.2186,1.81326,0.0332819,0.15086,0.0101119,4.52488,49.6376,2.18988,0.0463876,0.192418,0.00964002,4.67266,50.4969
"355",2.01411,0.0661393,0.174855,0.00831271,4.35615,50.105,1.95984,0.0864326,0.175344,0.00596766,4.04075,49.3932,1.9089,0.0510697,0.155711,0.00945944,4.24066,48.6562,1.88413,0.0754854,0.17314,0.00646223,4.06086,49.4899
"356",2.02116,0.101103,0.17815,0.00430222,4.75259,50.2484,2.05352,0.116501,0.196702,0.00261337,4.55638,49.5738,2.26371,0.0608195,0.206642,0.00892261,4.36754,49.8476,1.95369,0.0591728,0.153782,0.00746985,4.09467,50.2611
"357",2.02445,0.0970905,0.177579,0.00416193,4.7522,50.241,2.18534,0.0269808,0.186045,0.0117893,3.87642,50.9158,2.21595,0.0609126,0.210531,0.00812974,4.31075,50.3944,2.16544,0.105359,0.210436,0.0041685,4.37714,48.7338
"358",1.94994,0.0988064,0.196165,0.00521897,4.02013,49.4486,2.38073,0.0462114,0.22701,0.0100739,4.46761,49.4319,2.10664,0.0243832,0.168255,0.010533,4.21764,49.2462,1.95146,0.0643471,0.161142,0.00796485,4.10019,49.8065
"359",2.07907,0.0727318,0.206797,0.00647096,4.09068,48.6769,2.26167,0.0205897,0.191901,0.0122374,4.14178,50.9746,2.2159,0.0182123,0.216129,0.0130855,4.0059,50.6122,2.00587,0.101547,0.182837,0.00545946,4.25051,50.9298
"360",2.01726,0.0607866,0.179104,0.00820086,3.95147,48.7263,2.22482,0.0273896,0.191327,0.0123118,4.20461,50.8977,2.089,0.00713706,0.146103,0.0107964,4.06109,49.7091,2.31026,0.077131,0.229602,0.00719292,4.19391,49.8014
"361",2.07479,0.0652521,0.187385,0.00791433,4.02612,48.7457,2.20136,0.0265845,0.191319,0.0115596,4.20252,50.9655,2.05077,0.00937627,0.155618,0.0122968,4.00311,49.8357,2.0218,0.0756178,0.171915,0.00692321,4.19854,49.8459
"362",2.10362,0.0640295,0.196032,0.00853939,4.36328,50.2376,2.21217,0.0636117,0.19282,0.00803597,4.30588,51.6848,2.37121,0.0211428,0.192463,0.0107538,4.61767,49.3103,1.96079,0.0775583,0.178839,0.0063676,4.15539,50.3936
"363",2.32443,0.0431353,0.20156,0.0101042,4.80965,50.6689,2.35945,0.0875147,0.234553,0.00559067,4.12415,48.8699,2.38457,0.0204943,0.190822,0.0116521,4.61379,49.2982,2.11114,0.104191,0.198157,0.00425673,4.03136,49.1915
"364",2.2313,0.0407505,0.21773,0.0106729,4.16714,49.6661,1.98326,0.057004,0.156831,0.00799159,4.528,49.9145,2.01193,0.143715,0.16669,0.00135739,4.27797,51.3566,2.10181,0.0920998,0.192216,0.00494625,4.18558,49.315
"365",2.22167,0.029607,0.195359,0.0112892,4.61694,49.3123,2.16239,0.105038,0.234126,0.00378786,4.12427,50.6298,1.91466,0.132408,0.189823,0.00148881,4.31437,50.2465,2.02192,0.10508,0.189026,0.00460021,4.06417,49.0245
"366",2.08424,0.0304956,0.197945,0.0106644,4.41364,47.8879,2.28259,0.116378,0.224612,0.0030436,4.25071,50.6196,2.12674,0.122186,0.214907,0.00250178,4.21782,51.199,2.06324,0.122733,0.204272,0.00233677,3.99281,49.295
"367",2.1822,0.0280268,0.215138,0.0111564,4.34604,47.5842,2.24655,0.118259,0.248312,0.00211377,4.02941,47.5714,2.3245,0.120316,0.195708,0.00329546,4.22468,51.669,1.90437,0.0827475,0.176761,0.0060675,4.47934,50.3806
"368",1.96072,0.0758727,0.165266,0.0068284,4.01038,51.4157,2.09908,0.0176545,0.170122,0.0115789,4.43977,51.5804,2.08141,0.101441,0.194795,0.00474042,4.23895,52.3222,2.10168,0.0511367,0.170677,0.00837704,4.58739,51.7149
"369",1.94392,0.0968266,0.171534,0.00487933,4.13302,48.7375,2.37833,0.00850012,0.225704,0.0132685,4.28059,48.8619,2.10407,0.137024,0.193574,0.00127119,3.97357,50.6137,2.13103,0.0348568,0.192491,0.0102731,4.28797,51.1338
"370",2.22574,0.0775762,0.206009,0.00724655,4.22114,51.0639,2.00652,0.00807024,0.168433,0.0124069,4.47136,50.765,2.1527,0.15045,0.213476,0.000657828,4.44543,51.8252,2.28854,0.00366688,0.198828,0.0134608,4.17705,48.9777
"371",2.39856,0.0765001,0.232865,0.00699997,4.52592,50.5583,2.11102,0.0118834,0.166351,0.0119728,4.09461,50.0212,1.9434,0.0402997,0.164873,0.00996112,4.12517,48.4519,2.29396,0.00630467,0.22747,0.0138731,3.88637,48.7757
"372",1.90389,0.0825915,0.172397,0.00567207,3.96605,49.4032,2.04195,0.0209404,0.16707,0.0112338,4.79808,48.7486,2.16776,0.143677,0.215808,0.000233734,4.3953,51.172,1.93397,0.122329,0.168826,0.00303308,4.34411,51.4955
"373",2.2576,0.112181,0.225672,0.0035671,4.46857,50.0642,2.1027,0.155569,0.185294,0.00034228,3.74699,50.613,2.07312,0.0683582,0.189606,0.0073923,4.15191,48.7179,1.9522,0.127774,0.176588,0.00234675,4.30868,51.3543
"374",2.18928,0.113776,0.223873,0.00297837,4.28935,49.0259,1.81426,0.146785,0.167729,0.000425167,4.59718,50.5836,2.22779,0.0470038,0.202926,0.0092298,4.23527,51.4188,2.04246,0.0931006,0.183859,0.00568433,4.29934,50.9581
"375",2.23599,0.0250342,0.205426,0.0115146,4.2059,50.3394,1.8604,0.142243,0.176533,0.00018397,4.35767,49.4021,2.456,0.0776686,0.250888,0.00641775,4.05099,49.4077,2.05817,0.0912255,0.182778,0.00521533,4.304,51.0576
"376",2.30168,0.0241959,0.192945,0.011059,4.07182,49.7642,1.82956,0.151323,0.163388,0.000403295,4.62661,50.8739,1.84594,0.121579,0.161574,0.00310694,4.33366,50.6734,2.04433,0.0410165,0.186999,0.0111009,4.70211,49.4264
"377",2.3358,0.0543813,0.218851,0.00902622,4.3079,51.0124,1.83991,0.127589,0.171938,0.00154952,3.88706,48.8139,2.12654,0.0453817,0.210176,0.0102786,4.32995,47.0527,2.04286,0.0401963,0.187048,0.0109258,4.69741,49.4125
"378",2.27979,0.0444139,0.20578,0.0096039,4.28204,49.8432,1.77444,0.127217,0.184479,0.00196217,4.04804,49.1999,1.98866,0.0463676,0.179314,0.00910795,4.18086,47.9503,2.04728,0.0389482,0.186911,0.00998163,4.67999,49.4078
"379",2.24664,0.0256387,0.20293,0.0114146,3.91072,50.6041,1.86406,0.129135,0.170338,0.00210875,4.12102,48.8029,1.93689,0.0997452,0.204088,0.00369079,4.13555,46.6172,2.20261,0.0503654,0.207601,0.00970294,3.80918,49.5237
"380",2.30194,0.0479543,0.217577,0.0097649,4.14862,49.0767,1.9449,0.0113669,0.145254,0.0116696,4.52406,50.3354,1.89069,0.0944954,0.193167,0.00434412,4.30926,46.7204,1.89318,0.116836,0.169786,0.00306387,4.54535,50.9182
"381",1.9034,0.116466,0.168713,0.00356761,4.32211,51.2584,1.97724,0.0109815,0.150102,0.0115724,4.56123,50.1999,2.12483,0.0783798,0.181315,0.00643808,4.25996,52.4332,1.82728,0.125724,0.1679,0.00299842,4.48056,51.3119
"382",1.87899,0.101534,0.171864,0.00416762,4.24832,51.2549,2.40252,0.151979,0.229387,0.000427947,3.99115,51.6619,2.06329,0.112083,0.167656,0.00441652,4.25806,52.85,2.24724,0.00800093,0.203677,0.0134608,4.03498,48.5052
"383",1.91511,0.0948648,0.158026,0.00462411,4.44467,50.1504,2.30683,0.128404,0.21962,0.0021944,4.22243,51.891,2.0594,0.126625,0.222592,0.00107878,4.27133,48.1466,2.02794,0.153382,0.185533,0.000251963,4.36028,51.0739
"384",2.15977,0.0390559,0.197421,0.0102382,4.20683,50.3889,2.22825,0.120192,0.225316,0.0022947,4.26537,50.1014,2.0787,0.139349,0.203515,0.000662046,4.30142,49.1199,2.06303,0.140876,0.218193,6.08616e-05,4.79923,47.8245
"385",2.02667,0.110005,0.188799,0.00348575,4.3728,49.3925,2.16208,0.0305145,0.198884,0.0110268,4.13112,50.7718,2.29224,0.0220512,0.199079,0.0116002,3.83245,51.5079,2.11865,0.138473,0.232129,0.000141702,4.8442,47.5087
"386",2.04853,0.105669,0.201025,0.00382891,4.40174,49.7261,2.17459,0.0844647,0.203982,0.00640437,4.43657,49.7651,1.96885,0.117624,0.191492,0.00262047,4.73344,48.5699,2.29834,0.142914,0.241099,0.000123344,4.57938,48.8427
"387",2.07796,0.0989385,0.191655,0.00472846,4.6368,49.6929,1.97236,0.0953357,0.185949,0.00536177,4.03745,49.4774,2.03431,0.137297,0.180389,0.0014047,4.22757,51.6572,2.30671,0.146994,0.233221,0.00018577,4.191,50.1914
"388",2.15421,0.0522506,0.207263,0.00871735,3.98899,49.6123,2.16383,0.067938,0.195515,0.00833334,4.49147,49.8244,1.96577,0.107707,0.193965,0.00383859,4.05516,49.4107,2.30103,0.14587,0.225377,9.29984e-05,3.74225,50.4617
"389",2.10691,0.0457396,0.183475,0.00889561,4.5611,48.8081,2.02582,0.143822,0.208966,4.19247e-05,4.02653,50.128,2.02748,0.064397,0.18148,0.00818643,4.07408,50.999,1.98329,0.0123884,0.151753,0.0115698,4.7721,48.9942
"390",1.9798,0.0343919,0.194577,0.010761,4.44347,48.2953,2.33244,0.138768,0.255146,0.000453843,4.43652,50.0512,2.1587,0.0871944,0.193698,0.00606935,4.07516,50.7447,2.07071,0.135733,0.218449,0.00113507,3.72887,50.4211
"391",2.32629,0.027944,0.196964,0.0113703,4.03917,52.5668,1.85612,0.139798,0.156898,0.00145525,4.34063,50.1144,2.26867,0.0613265,0.20752,0.0088929,4.40979,51.8522,2.06872,0.130211,0.219383,0.00114428,3.7217,50.3849
"392",2.25439,0.0133075,0.196319,0.0126813,4.09477,48.7652,1.89857,0.0970585,0.175186,0.00521039,4.10512,49.6253,2.06933,0.0921238,0.20014,0.00512633,4.58726,50.5309,1.82223,0.0993074,0.176165,0.0047497,4.13841,49.7985
"393",2.00824,0.160097,0.169758,0.000150887,4.47809,50.5109,2.00289,0.112932,0.172273,0.0041902,4.23735,49.6778,2.14276,0.10341,0.170962,0.00453498,4.54031,50.6221,2.02533,0.109083,0.174411,0.00371162,4.43324,49.7322
"394",2.25271,0.136434,0.225271,0.000585277,4.39845,48.3224,2.0192,0.0854545,0.209736,0.0054339,4.52627,48.7414,2.11273,0.0624425,0.21945,0.00873611,4.32849,50.6354,1.88996,0.0723675,0.173721,0.00717214,4.17669,49.9947
"395",2.16355,0.15505,0.192894,0.00047906,3.81466,51.769,1.95591,0.154439,0.170519,0.00044971,3.97566,50.9042,2.1269,0.0661872,0.213257,0.0080765,4.31037,50.4233,2.01048,0.108383,0.181674,0.00369761,4.21893,49.969
"396",1.93617,0.129675,0.193012,0.00194506,3.97786,50.5648,2.34413,0.0101189,0.23759,0.013238,4.54883,49.2926,2.10186,0.0915442,0.212464,0.00553774,4.26577,50.3315,1.8552,0.117164,0.175549,0.00271321,4.23998,49.421
"397",1.8015,0.105031,0.175592,0.0036746,4.68908,48.7312,2.11905,0.0225868,0.186003,0.0114789,4.31288,47.1124,2.17466,0.140364,0.199027,0.000952608,4.53556,51.1725,1.71605,0.125278,0.137307,0.00253399,4.00389,49.8682
"398",2.43775,0.0247412,0.214996,0.0116637,3.80016,50.4658,2.10035,0.0165041,0.198722,0.0127152,4.34542,47.3804,2.03365,0.144432,0.194676,0.00100921,4.47087,50.3638,1.85448,0.0934494,0.164341,0.00509883,4.44014,50.245
"399",2.4172,0.0235724,0.213923,0.011999,3.83891,50.1054,2.032,0.125431,0.201679,0.00140966,3.63061,49.3686,2.30906,0.0420319,0.214037,0.00969494,4.2747,49.8696,2.07728,0.111084,0.187847,0.00404262,4.35996,50.016
"400",1.86216,0.132545,0.180308,0.000898872,4.69433,49.8224,2.05351,0.123562,0.201821,0.00189707,3.62845,48.5817,2.20278,0.134944,0.215084,0.00121012,4.28982,50.1145,1.86756,0.109025,0.192374,0.00291568,4.51771,49.2787
"401",1.8639,0.100426,0.161676,0.00444084,4.21385,50.0368,2.0627,0.132884,0.208533,0.00149108,4.03454,49.2965,2.05292,0.031494,0.164592,0.00988714,4.05699,48.412,2.36999,0.150764,0.223207,0.000577074,3.98883,50.8058
"402",1.94646,0.0742329,0.165014,0.00650113,4.25426,49.7632,2.16164,0.12876,0.219175,0.000875339,4.16959,48.7306,2.12567,0.150299,0.190776,0.000923014,4.63115,50.9056,2.241,0.131914,0.235223,0.00137522,4.2778,49.6029
"403",2.09423,0.121302,0.204526,0.00188791,3.88029,49.1552,1.96059,0.0802488,0.188307,0.00696691,4.31522,49.5931,1.91574,0.148159,0.191644,0.000759171,4.70842,50.8555,2.09343,0.0981794,0.206452,0.00523403,4.08701,48.6939
"404",2.02847,0.107672,0.207254,0.00297863,4.35528,48.5335,2.10973,0.0904992,0.192469,0.00594705,4.56611,49.4043,2.08235,0.056258,0.180558,0.00937367,3.57193,50.5702,2.07841,0.0410852,0.186452,0.00925357,3.95817,50.3101
"405",2.17546,0.064767,0.186038,0.00799681,4.11018,48.9358,2.12879,0.111547,0.195466,0.0029601,4.07208,50.3428,2.03475,0.105538,0.197736,0.00411432,4.16372,49.021,2.12607,0.0441638,0.183942,0.0104438,3.91245,50.1997
"406",2.02906,0.014896,0.170575,0.0110571,4.5124,48.3355,1.85371,0.106871,0.182039,0.00327146,4.45647,48.3601,2.32089,0.0161772,0.205652,0.0123185,4.21732,50.6243,2.08074,0.0581928,0.189127,0.00832165,3.91638,50.0497
"407",2.06247,0.0209546,0.160939,0.0108056,4.02019,51.2429,2.11533,0.0465888,0.202348,0.00962036,4.12709,47.1228,1.95822,0.0517214,0.166691,0.0087488,4.38376,49.4497,2.19499,0.0301142,0.194079,0.0107942,4.0128,49.6561
"408",2.05731,0.137148,0.200529,0.00106288,4.54958,48.6216,2.06026,0.0517,0.198968,0.0089102,4.09705,46.6599,1.92922,0.128715,0.185596,0.00248091,4.2771,49.5811,2.22067,0.0130716,0.20724,0.0128273,4.32933,50.1909
"409",2.2639,0.11704,0.241325,0.00246755,4.10064,48.3695,2.00488,0.0322127,0.182404,0.0109107,4.32601,48.6495,1.85508,0.133362,0.172538,0.00155749,4.45401,49.8584,1.96201,0.107928,0.186495,0.00438412,4.44065,50.5908
"410",2.03396,0.0264672,0.164757,0.0110825,4.26361,51.3959,2.09253,0.122278,0.204649,0.00219862,4.28549,50.649,2.06602,0.1023,0.192414,0.0043375,4.21466,50.2057,2.01597,0.119486,0.184298,0.00240352,4.49858,49.0933
"411",1.99715,0.0267614,0.164016,0.0112608,4.27568,52.0386,2.01142,0.0720274,0.179554,0.00753838,4.95095,50.0959,1.93788,0.131427,0.184032,0.00158794,4.2226,49.1428,2.14875,0.0832457,0.177472,0.00585646,4.15803,50.0424
"412",2.01425,0.0290975,0.165454,0.010844,4.3943,51.8864,1.99584,0.0785639,0.186316,0.00746671,4.73635,50.3051,2.05749,0.0813813,0.188826,0.00560179,4.46297,49.9018,2.23513,0.0197957,0.211997,0.0122145,4.38622,50.0135
"413",1.99433,0.0333958,0.159509,0.0102032,4.33844,51.2797,1.99036,0.0773184,0.187338,0.00760871,4.72744,50.2771,2.2733,0.113356,0.223995,0.0041206,4.32068,50.912,2.20788,0.0139047,0.181201,0.0110698,4.55665,50.4099
"414",1.95193,0.112497,0.201815,0.00258587,4.14522,48.4753,1.97941,0.151396,0.194182,0.000470791,4.1283,49.3483,2.27339,0.148199,0.223139,0.000892001,4.31321,51.3924,2.07662,0.142481,0.213326,0.000761048,3.8658,49.5557
"415",1.92248,0.124552,0.203024,0.00250279,4.15074,48.3658,1.9607,0.124279,0.185338,0.00160558,4.28642,49.2093,2.15139,0.146553,0.192121,0.0015144,4.50642,50.7723,2.0938,0.134686,0.207154,0.00169083,3.92842,50.3491
"416",1.89225,0.101271,0.201222,0.00360492,4.12292,48.4208,2.22381,0.0701101,0.210084,0.00778513,4.43692,49.8083,2.2264,0.0243889,0.213289,0.0128662,3.9991,49.2247,2.06374,0.141476,0.199846,0.000761231,3.95873,50.0042
"417",1.91419,0.0941661,0.195764,0.00469813,4.0875,48.6781,2.28776,0.0613797,0.214048,0.00794152,4.60419,49.8262,2.23172,0.0229621,0.21421,0.0112926,3.98855,49.2146,2.29834,0.113912,0.215759,0.0027791,4.53879,50.1316
"418",2.0531,0.0280862,0.176655,0.0113179,4.42051,50.8298,2.05623,0.0374238,0.167873,0.0104488,3.87351,50.1402,2.26264,0.0135071,0.217474,0.0123003,4.12628,50.2268,2.20256,0.0210895,0.185394,0.0111243,4.0291,49.6508
"419",2.05293,0.0188417,0.17821,0.0123339,4.33259,49.2413,1.90238,0.0299276,0.166786,0.0111729,3.81637,48.0391,1.97023,0.162402,0.180079,0.000126952,4.2306,49.6582,2.37426,0.0290416,0.213772,0.0105743,4.50851,48.515
"420",2.07019,0.123267,0.196217,0.00291549,4.27085,51.1596,2.02368,0.0842841,0.177499,0.00564466,3.88391,49.7511,1.77472,0.138047,0.169564,0.000277406,4.12255,50.2957,2.32393,0.0219023,0.220388,0.0116227,4.45666,48.2116
"421",2.06297,0.0216208,0.182552,0.0111277,4.23455,48.6132,2.11753,0.0847497,0.202089,0.00554263,4.64207,49.3018,2.26951,0.00308007,0.190624,0.0135114,4.49266,49.7101,2.33888,0.0227084,0.222788,0.0115959,4.4982,48.2234
"422",2.04711,0.0411935,0.181525,0.0103664,4.09759,50.0687,2.03843,0.0915575,0.198542,0.00535254,4.56704,49.4098,2.24706,0.00259027,0.214875,0.0136523,4.05926,49.8563,2.2134,0.0171114,0.231103,0.0133303,4.35667,48.83
"423",2.2282,0.0505481,0.19255,0.00873034,4.42696,50.0221,2.26038,0.0443494,0.20239,0.00982692,4.06886,50.8854,1.96638,0.00475435,0.16657,0.0125429,4.40182,49.7043,2.34862,0.027194,0.199896,0.0105437,4.14586,49.2089
"424",1.97803,0.091433,0.168612,0.00549102,4.26018,49.9167,2.03943,0.1049,0.203693,0.00365019,4.4408,48.8872,2.11329,0.0113702,0.177675,0.0121218,3.84225,49.8137,2.00528,0.00633589,0.147782,0.0122245,4.34694,49.7749
"425",2.19787,0.0164862,0.193775,0.0122083,4.32984,49.3748,2.12981,0.0361061,0.186979,0.0101253,3.84582,49.5554,1.98556,0.144804,0.195143,0.000711497,4.70763,50.0271,1.96237,0.0119358,0.165856,0.0127387,4.12986,50.6144
"426",2.16722,0.0345095,0.184552,0.0108211,4.19439,48.8058,1.94789,0.0883137,0.174781,0.00568942,4.0482,50.0947,2.17224,0.0132564,0.192836,0.0121155,4.14595,49.4402,2.29836,0.12115,0.229927,0.00208608,4.42841,48.698
"427",2.19483,0.0450451,0.226387,0.0102247,4.10122,48.7159,1.95436,0.0766479,0.183508,0.0066402,4.21291,49.9619,1.98303,0.00619321,0.163692,0.0122961,3.97632,49.5614,2.31507,0.083197,0.215929,0.00578909,3.9012,50.8919
"428",2.40881,0.0670023,0.184248,0.00657458,4.05261,49.4268,1.93869,0.0761273,0.173,0.0067998,4.1192,49.7215,2.30678,0.0240145,0.217686,0.011587,4.07329,49.7338,2.29752,0.0845494,0.217833,0.00628112,3.93305,50.7474
"429",2.36445,0.0660429,0.186306,0.00789996,4.07354,49.2542,1.95177,0.0674934,0.179559,0.00743853,4.16282,49.5765,2.39191,0.0147633,0.214948,0.0123452,3.95722,49.9014,2.0033,0.077944,0.183748,0.00615297,4.57129,48.3284
"430",2.10404,0.00165375,0.172362,0.0134904,4.36395,50.2174,2.14939,0.0785482,0.18987,0.00649472,4.22986,50.5784,2.59942,0.0168026,0.227951,0.0124518,4.33932,51.1013,1.97737,0.0321187,0.174751,0.0107418,4.78713,49.2626
"431",2.21264,0.0047867,0.19208,0.0125904,3.99498,49.9246,2.36907,0.0590513,0.247316,0.00873728,4.19645,48.8388,2.53253,0.0179735,0.221349,0.0118164,4.29358,50.5142,2.06289,0.125479,0.197653,0.00198271,3.82337,50.2605
"432",2.28918,0.00332967,0.203248,0.0125446,4.58603,48.5858,2.37276,0.0321059,0.250351,0.0112595,4.1126,48.8635,1.91445,0.126518,0.196884,0.00138654,4.22362,49.4362,2.03051,0.116856,0.193195,0.00285529,4.0794,50.5259
"433",2.07703,0.0255157,0.188907,0.0108834,4.1549,50.0711,2.30929,0.0971382,0.232118,0.00460625,3.91147,50.2379,2.04955,0.058485,0.180022,0.00772535,4.35412,48.8451,2.11111,0.0970734,0.214289,0.00510316,4.62616,51.1909
"434",2.10464,0.0264127,0.182086,0.0104196,4.13358,49.9736,2.00872,0.0588871,0.172415,0.00779455,4.52125,49.8617,1.97392,0.11476,0.20267,0.00270154,4.39318,48.935,2.06311,0.105391,0.229391,0.00393222,4.62657,50.7463
"435",2.04419,0.0289299,0.177169,0.0109146,4.16235,50.1184,2.08944,0.131136,0.213205,0.0018697,4.3565,49.913,2.05658,0.138006,0.203231,0.000808338,4.39501,50.6174,2.05801,0.112224,0.2286,0.00322349,4.66532,50.9544
"436",2.02685,0.0192474,0.168064,0.0114203,4.15757,49.5166,2.2551,0.121686,0.228998,0.00226525,4.32113,50.4952,2.22589,0.0704739,0.221946,0.00729927,4.25246,49.5168,2.08242,0.126278,0.175818,0.00238717,4.3499,51.1608
"437",2.06611,0.126598,0.206127,0.00196942,4.37481,50.099,2.24678,0.109005,0.220628,0.00378387,4.1947,50.206,2.26068,0.055055,0.209686,0.00889143,4.52476,51.3822,2.14644,0.0638536,0.197448,0.00824495,4.2336,50.6492
