"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.k_AccuKid","X1.k_KidAccu","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.k_AccuKid","X2.k_KidAccu","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.k_AccuKid","X3.k_KidAccu","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.k_AccuKid","X4.k_KidAccu","X4.scale","X4.Plasma0"
"2533",2.1685,0.0733628,0.215167,0.00269374,0.000275854,0.00470689,3.65181,49.392,2.13715,0.0272031,0.202594,0.00842724,0.000411453,0.0042574,4.09935,49.5178,2.19862,0.0627022,0.220652,0.00420198,0.000426369,0.00463096,3.7029,50.5885,2.1421,0.049985,0.212253,0.00621772,0.000595906,0.00427984,4.42268,50.714
"2534",2.34414,0.0845846,0.24893,0.00345478,0.00064039,0.00513604,4.23525,49.8758,2.19912,0.0631445,0.231748,0.00467539,0.000427968,0.00428076,4.13262,48.6251,2.23532,0.0784486,0.22176,0.00377693,0.000470409,0.00479009,4.08423,49.647,2.20595,0.0940358,0.204168,0.00326353,0.000628844,0.00426056,4.45483,50.8302
"2535",2.39092,0.0854144,0.254192,0.00369136,0.000666297,0.00533044,4.29794,49.9316,2.57465,0.0676554,0.284847,0.00446693,0.000476877,0.00453165,4.1356,51.029,2.34709,0.0821736,0.241777,0.00245053,0.000490201,0.00496531,3.6846,49.9079,2.06924,0.0630846,0.21094,0.00540286,0.000580515,0.00490816,4.39659,48.0826
"2536",2.18813,0.0934265,0.215463,0.000907933,0.000316323,0.00455285,3.63762,49.8871,2.38707,0.0228283,0.225587,0.00865675,0.000492263,0.00412173,4.01299,50.1926,2.12309,0.0746186,0.179392,0.00427394,0.000598519,0.00381607,4.34825,50.2512,2.15423,0.0746237,0.211018,0.00275794,0.000404329,0.00555597,3.49985,49.039
"2537",2.02563,0.100115,0.225667,0.000800658,0.000633855,0.0047891,4.32661,49.0045,2.23261,0.0897199,0.216915,0.00171128,0.000416009,0.00520923,3.63863,49.0483,2.2443,0.00950046,0.222339,0.0114764,0.000528681,0.00418987,4.35357,50.9327,1.95429,0.0554459,0.189269,0.0053975,0.000520248,0.00449924,3.99471,49.062
"2538",2.14641,0.0301871,0.203023,0.0075891,0.000471504,0.00405106,4.19495,48.6299,2.16795,0.101474,0.211263,0.00152299,0.00050065,0.00481833,4.19306,50.4077,2.25527,0.0109124,0.207331,0.00992504,0.000506764,0.00420285,4.31117,50.9361,2.04672,0.0884168,0.200449,0.00206109,0.000447744,0.00492615,3.8548,49.8599
"2539",2.06055,0.0988588,0.192466,0.00132981,0.000464529,0.00486555,3.72865,51.0526,2.1466,0.0438737,0.200019,0.00706389,0.0004905,0.00466023,4.19636,48.4437,2.28109,0.00221873,0.221869,0.0114156,0.000468692,0.0045169,4.39981,48.1257,1.9351,0.0986077,0.187796,0.000750999,0.000363339,0.0051243,3.63364,49.7696
"2540",2.23932,0.0209742,0.224647,0.00970034,0.000598538,0.00467779,4.3232,48.541,2.09836,0.0184686,0.201054,0.00936663,0.000515871,0.0043088,4.03671,48.6797,2.19819,0.00228101,0.220605,0.010993,0.000403959,0.00431755,4.13166,49.3666,2.21262,0.0180112,0.204573,0.00935648,0.000475654,0.00439486,4.0995,50.1721
"2541",2.03203,0.0505787,0.183227,0.00624028,0.000465179,0.00393417,4.35528,48.9294,2.29236,0.0873117,0.23055,0.00180415,0.000410057,0.00476514,4.0229,50.3874,2.39546,0.00867223,0.221521,0.00997357,0.000507655,0.00389981,4.15191,50.5449,2.28898,0.0442233,0.236111,0.00628639,0.000434977,0.0049165,3.99484,49.7048
"2542",2.0778,0.0556216,0.188292,0.00573812,0.000494047,0.00372809,4.31044,49.141,2.1214,0.0623638,0.208012,0.00470052,0.000426526,0.00445021,3.94724,51.1069,1.86622,0.083191,0.195026,0.00198925,0.0003665,0.00522151,3.81391,48.1865,2.06309,0.0986604,0.202306,0.00151118,0.000488873,0.0046207,3.90746,49.7254
"2543",2.05051,0.0822334,0.186355,0.00271192,0.000464818,0.00500341,3.70628,50.535,2.2039,0.0571812,0.228551,0.00510398,0.000454906,0.00485565,3.87194,48.5879,1.80589,0.0853857,0.193988,0.00161216,0.000347646,0.00518671,3.76036,48.0108,2.04206,0.0890497,0.206251,0.00130114,0.000456043,0.00492528,3.88166,49.3269
"2544",2.23,0.048805,0.250503,0.00600137,0.000440293,0.00502953,4.13427,48.4904,2.292,0.0470015,0.230506,0.00604114,0.000374363,0.00462916,4.17285,48.7877,2.34149,0.110263,0.250156,0.00181702,0.000428472,0.00454311,4.49768,53.2535,2.14836,0.0924892,0.221681,0.00187746,0.000539606,0.00453857,4.22955,49.6726
"2545",2.39517,0.101316,0.249679,0.000174889,0.000363917,0.00481383,3.75083,49.2078,2.14874,0.0807173,0.220414,0.00278721,0.000549996,0.00459884,4.13875,48.5906,2.32313,0.0808504,0.238154,0.00284928,0.000454574,0.00406829,4.43634,51.0929,2.08067,0.0805627,0.215152,0.00247468,0.000397341,0.00479363,3.91283,48.9279
"2546",2.25091,0.0249986,0.208167,0.00858882,0.000490306,0.00579248,3.4293,51.5496,2.19799,0.0400709,0.215777,0.00705954,0.000383049,0.00460312,3.84678,50.7917,2.40488,0.0613759,0.235042,0.0052876,0.000511677,0.00424713,4.4008,49.3037,2.06843,0.0782635,0.216552,0.00256615,0.00040052,0.00471892,3.86745,48.7448
"2547",2.09522,0.0696719,0.211655,0.00298758,0.000351957,0.00497713,3.6518,48.3658,1.93176,0.0727735,0.18097,0.00366111,0.00039171,0.00500255,3.66379,49.6458,2.1439,0.0788459,0.181419,0.00391983,0.000556813,0.00448237,3.93932,49.9973,1.99158,0.0793049,0.219091,0.00234431,0.000382522,0.00501473,4.01658,48.2848
"2548",2.16415,0.0383903,0.212192,0.00724003,0.000496544,0.00446476,4.02095,50.5884,2.01244,0.0742848,0.185081,0.00349903,0.000523063,0.00428448,4.17274,49.529,2.11895,0.0828016,0.188927,0.00327777,0.000559559,0.00455685,3.9676,50.4831,2.42362,0.0956198,0.234872,0.00192283,0.000526554,0.00421495,4.28641,51.3262
"2549",2.18748,0.0553982,0.214518,0.00531141,0.000521589,0.00460832,4.07111,50.052,2.03181,0.0780761,0.196667,0.00355103,0.000576335,0.0044222,4.14913,49.3477,2.03589,0.0950422,0.198789,0.00212775,0.000560356,0.00483032,3.81456,51.8528,2.34337,0.0428433,0.265918,0.00703448,0.000575586,0.00516868,4.13816,48.0801
"2550",2.10013,0.0614653,0.205303,0.00460295,0.000345162,0.00410445,4.20756,48.7949,2.03108,0.102672,0.213037,0.00080515,0.000493938,0.00429698,4.42049,48.4355,2.10655,0.0896242,0.196659,0.00276903,0.000575849,0.0047123,4.04151,51.4979,2.10841,0.0839196,0.222573,0.00250938,0.000556118,0.00460673,4.13746,48.8415
"2551",2.01684,0.048381,0.203681,0.00641999,0.000396075,0.00430687,4.49034,48.8784,2.00021,0.0964232,0.194143,0.00174885,0.000420557,0.00486486,3.91312,50.8862,2.38824,0.0390929,0.245601,0.00650244,0.000386971,0.00457091,4.08189,48.2772,2.04721,0.059968,0.195077,0.0048868,0.000474216,0.00518933,3.79345,49.6041
"2552",2.19579,0.0541297,0.201866,0.00497534,0.000410159,0.00461566,3.85281,48.0153,2.2395,0.0385262,0.202795,0.00616641,0.000305322,0.00456997,3.71971,48.4739,2.21633,0.0244644,0.211327,0.00840029,0.000646543,0.00558372,3.59258,50.4526,2.31536,0.0578941,0.234661,0.00556232,0.000416097,0.00449987,4.06159,50.4851
"2553",2.34256,0.0988581,0.210127,0.00197623,0.000537852,0.00477585,3.72617,50.931,2.23602,0.0377364,0.214508,0.00727354,0.000350034,0.004151,4.08959,50.6506,2.09659,0.0300737,0.199071,0.00846272,0.000468051,0.00513237,3.8365,50.4312,2.31743,0.00942371,0.219736,0.0104059,0.000661873,0.00400399,4.59828,48.94
"2554",2.38073,0.0708286,0.215364,0.00423979,0.00049515,0.00489475,3.8269,51.1272,2.28327,0.0390931,0.212578,0.00694415,0.000359895,0.00402063,4.10105,50.5158,2.11701,0.00468287,0.189046,0.0091911,0.000500958,0.00507318,3.50014,50.1309,2.15351,0.0123011,0.181719,0.00843831,0.000382327,0.00478631,3.33106,50.4976
"2555",2.11775,0.0965348,0.201843,0.00212028,0.000535321,0.00458948,3.7621,51.8283,2.38968,0.0480846,0.221665,0.00658675,0.000378161,0.00424813,4.25203,50.2813,2.14421,0.00426373,0.184152,0.00941324,0.000488868,0.00496659,3.35308,50.0898,2.14717,0.00743733,0.210345,0.0104808,0.000485516,0.00508356,3.76357,50.3657
"2556",2.07706,0.052182,0.203614,0.00612805,0.000518227,0.0047452,3.83058,50.7079,2.37942,0.0739499,0.22725,0.00403412,0.000579169,0.00468209,4.24787,50.5627,2.37373,0.00177294,0.213178,0.00998273,0.000342513,0.00504086,3.57013,49.3738,2.08056,0.0959991,0.215167,0.00205505,0.000491575,0.00398604,4.79096,50.0117
"2557",2.07994,0.0996812,0.229382,0.00133343,0.000694248,0.00480387,4.40644,48.863,2.26738,0.0819706,0.233072,0.00275195,0.000354263,0.00525673,3.69237,50.3659,2.11176,0.00145081,0.183507,0.0105766,0.000614145,0.00436167,4.01436,50.0544,2.10087,0.0808493,0.182353,0.00336248,0.000511554,0.00428084,3.88745,50.3939
"2558",2.28958,0.096577,0.2246,0.0014418,0.000414686,0.00453805,3.96811,50.6249,2.02684,0.0645127,0.205099,0.00519354,0.00053413,0.00520126,4.00359,48.8692,2.13349,0.0751583,0.195557,0.00279069,0.000316593,0.00488601,3.51518,50.0599,1.88005,0.0453637,0.175332,0.00637123,0.000382586,0.00455539,3.79338,50.4411
"2559",2.16077,0.00927464,0.182981,0.00974255,0.000538818,0.00447298,3.89351,52.0193,2.16435,0.0112955,0.192314,0.0100171,0.000504722,0.00397995,4.38415,48.471,2.03319,0.0691154,0.203745,0.00315679,0.000281129,0.00524775,3.39361,49.5011,1.94998,0.0340597,0.160185,0.00728752,0.000412007,0.00457853,3.91826,50.1265
"2560",2.25824,0.00185346,0.19734,0.0101431,0.000423613,0.00448074,3.82065,49.4021,2.17966,0.081892,0.227139,0.0022076,0.000494195,0.00558916,3.67866,49.1665,2.05342,0.0471234,0.192714,0.00514067,0.000311094,0.00521871,3.37,49.4816,2.08735,0.109128,0.207065,0.0014346,0.000651154,0.00420888,4.76177,50.0879
"2561",2.28979,0.0464522,0.22043,0.00671257,0.000455976,0.00479174,3.99862,50.5598,2.18092,0.0797199,0.228382,0.00250878,0.000477597,0.00520542,3.98501,49.4378,2.1896,0.0734573,0.209666,0.00340252,0.000355304,0.00478551,3.86399,49.2064,2.07917,0.0963741,0.193199,0.00159099,0.000396476,0.00403304,3.90824,49.7926
"2562",2.26992,0.0503767,0.2045,0.00693371,0.000599919,0.00518661,3.77066,50.8908,2.20566,0.067077,0.214216,0.00342258,0.000506248,0.00505302,3.85615,49.9015,2.10515,0.0536247,0.192925,0.0057548,0.00049283,0.00457135,3.74882,50.8802,2.0549,0.0330076,0.181445,0.00860975,0.000492772,0.00417258,4.42142,50.3478
"2563",2.27738,0.0557684,0.217241,0.00556583,0.00055656,0.00470422,3.74685,50.2018,2.07783,0.0663436,0.21979,0.0044865,0.000493276,0.00500993,4.04703,49.017,1.97825,0.0686811,0.193875,0.00399964,0.000377668,0.00465348,3.9367,48.5645,2.04524,0.0290449,0.183952,0.00802835,0.000483952,0.00418454,4.44379,50.3167
"2564",2.30769,0.0287935,0.201727,0.00846402,0.000486863,0.00481738,3.88219,51.336,2.15729,0.0523739,0.200226,0.00557989,0.000403476,0.00420085,4.00434,50.8788,2.22853,0.0829407,0.224747,0.00289838,0.000602609,0.00450773,4.08322,49.4764,2.26839,0.0578115,0.218912,0.00511734,0.000599563,0.00474747,3.98475,49.5085
"2565",2.10297,0.0295354,0.180922,0.00827739,0.000471276,0.00399754,4.39641,49.6462,2.07708,0.106831,0.214517,0.0017167,0.000688424,0.0043945,4.54639,49.2452,2.27719,0.0429449,0.190531,0.00618171,0.000457442,0.00449758,3.73841,50.1472,2.35479,0.063171,0.245803,0.0056384,0.000445466,0.0047636,4.17864,51.0387
"2566",2.23219,0.08705,0.234711,0.0018952,0.000514394,0.00499576,3.85677,50.1179,2.14858,0.115495,0.196768,0.0012195,0.000560064,0.00440464,4.44166,49.0046,2.24033,0.0371139,0.191437,0.0066637,0.000462363,0.00460791,3.70276,50.3166,2.05495,0.0827701,0.192741,0.00244744,0.000383079,0.00483925,3.69522,48.1424
"2567",2.19173,0.0931757,0.235587,0.00168554,0.000502168,0.00480347,3.86857,50.1727,1.95611,0.103749,0.222127,0.000624322,0.000681209,0.00497227,4.60948,48.6579,2.23313,0.0356782,0.231741,0.00836976,0.000585688,0.00426941,4.68878,51.3727,1.97308,0.0803606,0.216663,0.00336653,0.000437417,0.00494789,4.01659,49.946
"2568",2.16459,0.0977289,0.209339,0.00164818,0.000523857,0.00457716,4.43105,50.0836,2.30191,0.00588115,0.214994,0.00958188,0.000345458,0.00483172,3.51785,51.3266,2.26379,0.0342347,0.226728,0.00842817,0.000564663,0.00437736,4.6308,51.0245,2.1681,0.0867811,0.221775,0.00293747,0.000468681,0.00480485,4.13478,48.9473
"2569",2.00783,0.0562781,0.163567,0.00555154,0.000525018,0.00436542,4.11652,49.9026,2.44251,0.0313505,0.238678,0.00805438,0.000389976,0.00447144,3.90569,49.981,2.44395,0.0623421,0.225663,0.00535124,0.000532139,0.00422704,4.34799,49.9942,1.9316,0.0528279,0.182461,0.00505078,0.000449999,0.00412328,4.07967,49.2468
"2570",2.16112,0.0747575,0.218934,0.00327031,0.000376534,0.00505367,4.01745,48.678,2.46158,0.0732627,0.239013,0.00388751,0.000490344,0.00455703,4.00945,50.6253,2.3665,0.0846478,0.255341,0.00281062,0.000585299,0.00408377,4.65662,51.3493,1.89147,0.0854138,0.187481,0.00227403,0.000539358,0.00437793,4.28191,49.5112
"2571",2.05851,0.0166032,0.171439,0.00891374,0.000457826,0.00408697,4.17298,49.1938,2.16435,0.0137208,0.191964,0.00850157,0.000435888,0.00494249,3.58315,49.1297,2.33406,0.0950285,0.239354,0.00241457,0.000544027,0.00394063,4.5272,50.7014,2.16526,0.0808112,0.192046,0.00374345,0.000468352,0.00456,4.25036,50.5264
"2572",2.13372,0.111517,0.214569,0.000655836,0.000518897,0.00484235,4.23477,51.0197,2.11627,0.0152885,0.187123,0.00954154,0.000503432,0.00361721,4.53042,50.5464,2.19682,0.0573914,0.216103,0.00509794,0.000493677,0.00447042,4.22905,50.6367,2.08558,0.0540612,0.206804,0.00518991,0.000539745,0.00421616,4.01257,50.4623
"2573",2.44885,0.103625,0.233227,0.000733571,0.000400674,0.00468211,3.87404,50.178,2.0883,0.0846962,0.206623,0.00221418,0.000478239,0.00479141,3.99601,48.7074,2.17712,0.0453848,0.214508,0.00757475,0.000486805,0.00451828,4.37314,50.6057,2.15598,0.0829765,0.201232,0.00345202,0.000506732,0.00436503,4.31155,50.4661
"2574",1.85366,0.0970277,0.179621,0.000402665,0.000410445,0.00531583,3.30677,49.312,2.13916,0.0132724,0.191095,0.00932862,0.000362564,0.00481634,3.4815,50.73,2.12246,0.0491652,0.179079,0.00635813,0.000516426,0.00421544,3.84819,51.4205,2.12627,0.0942496,0.202516,0.00176032,0.000414442,0.00490835,3.74716,50.4442
"2575",2.66172,0.0929474,0.291035,0.00179993,0.000388347,0.00541421,4.00896,49.8944,2.34191,0.0470148,0.223739,0.00656154,0.00037958,0.00479524,3.68912,51.0528,2.17975,0.0532723,0.221695,0.0054611,0.00047618,0.00529422,3.76351,50.6076,2.26555,0.0544757,0.236673,0.00548302,0.000468152,0.00462078,4.12979,48.759
"2576",2.62017,0.0896874,0.302138,0.00182942,0.000400871,0.00534108,3.79828,49.9097,1.96769,0.0646325,0.207407,0.0052026,0.000474468,0.00497146,4.18766,48.5999,2.07683,0.0496062,0.207614,0.00683153,0.000460354,0.00416857,4.40547,49.8061,2.37745,0.0806166,0.252572,0.00314173,0.000536617,0.00451185,4.23063,50.4151
"2577",2.72163,0.0539843,0.284391,0.00571976,0.000436534,0.00483953,3.85487,49.1679,2.11874,0.0752728,0.200038,0.00311845,0.00057802,0.0049025,3.84185,49.5531,2.26836,0.0327009,0.224254,0.00778816,0.000490281,0.00507491,3.99099,50.4527,2.01541,0.0870385,0.197712,0.00262815,0.000503231,0.00432649,4.29144,48.9105
"2578",2.47449,0.0677535,0.255386,0.00486323,0.000452086,0.00478247,4.00809,50.2418,2.15743,0.0662859,0.219339,0.00416303,0.000387496,0.00486078,3.98518,48.9147,2.30015,0.0633248,0.211635,0.00413058,0.000406413,0.00515986,3.38617,50.7448,2.29268,0.0577353,0.214751,0.00559013,0.000376866,0.00451672,4.13035,49.9266
"2579",1.98437,0.0618135,0.186313,0.00515957,0.000480491,0.00461758,4.05282,48.7024,2.17007,0.0688611,0.217461,0.00357873,0.000404657,0.00490154,4.03932,49.1399,2.35544,0.0727853,0.219686,0.00391078,0.000583858,0.00430497,4.27491,48.6017,2.31483,0.0390971,0.219738,0.00679181,0.000341951,0.00435062,4.14751,50.0802
"2580",2.14686,0.108424,0.199577,0.000654954,0.000566937,0.00391932,4.36597,50.6557,2.14616,0.0254099,0.213529,0.00792492,0.000453129,0.00437135,4.12474,47.7097,2.2562,0.0626289,0.213893,0.00517874,0.000637806,0.00418299,4.36006,48.8598,2.19421,0.072241,0.22761,0.00295847,0.000312956,0.00460052,3.91165,49.1315
"2581",1.9563,0.0918474,0.183545,0.00119874,0.000371485,0.00444092,3.78229,49.8013,2.11051,0.0301431,0.204463,0.00830056,0.000475007,0.00462532,4.14895,49.1325,2.02949,0.0176603,0.195837,0.00955365,0.000488134,0.00443373,4.2226,49.9824,2.14701,0.04958,0.199655,0.00611432,0.000334866,0.00435737,3.94769,49.8759
"2582",2.12036,0.0134184,0.186629,0.00979949,0.000755379,0.00423901,4.49386,49.2642,2.02978,0.0330909,0.189825,0.00737048,0.000413106,0.00426224,4.19717,49.1912,2.30866,0.0947971,0.240395,0.00135499,0.000492006,0.00520775,3.78563,49.8344,2.15311,0.0554411,0.219204,0.00442581,0.000374524,0.00510182,3.57587,49.3497
"2583",2.36458,0.00435013,0.225877,0.0101336,0.000313769,0.00479799,3.32848,50.3552,2.02139,0.0983315,0.222188,0.00090744,0.00055576,0.00514557,3.96686,49.4006,2.26387,0.0733475,0.225252,0.00397583,0.000461369,0.00415592,4.28863,50.3681,2.02279,0.0700971,0.19497,0.00260411,0.000346814,0.00513973,3.44594,48.5477
"2584",2.06284,0.108089,0.22071,0.000285125,0.000629495,0.00488799,4.0989,49.1008,2.05047,0.0849995,0.204795,0.00201795,0.000439089,0.00466672,3.79975,49.2989,2.13027,0.057796,0.216012,0.00509896,0.000455249,0.00452976,4.25641,48.3052,1.92712,0.0805331,0.19194,0.00261961,0.000333616,0.00515868,3.83147,48.0549
"2585",2.37883,0.0208327,0.241413,0.00840355,0.000365387,0.00539338,3.29135,50.7122,2.16086,0.0886956,0.234925,0.0019078,0.000417586,0.00466927,4.01204,49.9799,2.2603,0.0409753,0.204078,0.00672917,0.000405087,0.0039444,4.38248,50.4714,2.09442,0.114889,0.19852,0.000589032,0.00069054,0.00434573,4.48197,50.325
"2586",1.94429,0.0968465,0.183664,0.00184286,0.000457585,0.0042847,4.43527,49.2535,2.04038,0.0884842,0.195778,0.00211032,0.000465741,0.00454203,3.73015,49.5472,2.30107,0.080027,0.225124,0.00255931,0.000485742,0.00529684,3.7782,50.2289,1.95687,0.0733256,0.198478,0.00377827,0.000403598,0.00459601,4.2794,49.1686
"2587",2.02525,0.0950521,0.187564,0.00221386,0.000511254,0.00441471,4.1199,49.7277,2.14903,0.101164,0.209241,0.00159418,0.000549694,0.00469849,4.25783,50.266,2.31649,0.0644155,0.25344,0.00465491,0.000567265,0.00514685,4.08717,50.9148,2.46093,0.0790063,0.224825,0.00381075,0.000432272,0.00460778,3.73996,51.5514
"2588",2.07514,0.0733302,0.193746,0.00396167,0.000430026,0.00424429,4.0193,50.0637,2.22319,0.0254992,0.213334,0.00828933,0.000440639,0.00443857,3.89047,49.9064,2.40719,0.090309,0.23098,0.00207473,0.000546475,0.00491272,3.87337,50.4946,2.06333,0.0436042,0.181098,0.00603896,0.000413568,0.00529697,3.43001,47.9742
"2589",2.24445,0.0629476,0.212462,0.00481687,0.000376332,0.00478277,3.76018,50.8921,2.15969,0.0860882,0.219229,0.00259785,0.00041045,0.00440461,3.99942,49.4703,2.08696,0.0576034,0.203089,0.00488191,0.000528366,0.00424626,4.22519,47.5288,2.54857,0.0873767,0.27367,0.00244081,0.00048748,0.00466566,3.95938,50.1094
"2590",2.37484,0.0578519,0.232842,0.00493526,0.000403285,0.00453162,3.89692,50.5028,2.14813,0.0834577,0.196726,0.0022638,0.000391318,0.00453445,3.89654,49.5566,2.10982,0.0467299,0.211435,0.00676327,0.000460636,0.00432454,4.52421,47.8616,2.54391,0.0794355,0.280955,0.00261697,0.000476481,0.0047761,4.11374,49.7317
"2591",2.25629,0.0279578,0.2389,0.00853181,0.000536607,0.00507657,3.87173,49.4042,2.1713,0.0415822,0.20552,0.00609878,0.000391457,0.00539059,3.52326,50.6605,2.131,0.0399522,0.208181,0.00687021,0.000479864,0.00444328,4.43024,48.35,2.51556,0.072675,0.255864,0.00466451,0.000487112,0.00494189,4.04334,50.6145
"2592",1.97555,0.0851124,0.175448,0.00249732,0.000399404,0.00427405,3.85653,50.2583,2.17872,0.0400886,0.203369,0.00600661,0.000391551,0.00537662,3.58402,50.8494,2.26014,0.0908836,0.2164,0.00289046,0.000520143,0.00511883,3.94109,51.5556,2.444,0.063656,0.237732,0.00465365,0.000466034,0.00443734,3.86508,50.5424
"2593",1.97954,0.0839418,0.177471,0.00285032,0.000439834,0.00443696,3.89364,49.8828,2.17035,0.0451796,0.204554,0.00690337,0.000392033,0.00532545,3.54247,50.7307,2.20121,0.0507649,0.217422,0.00568792,0.000492062,0.00503666,3.59784,50.4396,2.29112,0.0494471,0.218782,0.00723572,0.000573511,0.00486072,4.20367,51.2232
"2594",2.1772,0.0671022,0.22121,0.00424802,0.000447368,0.0046401,4.30122,48.8926,2.13695,0.0952219,0.21932,0.00210162,0.000525518,0.00429953,4.41796,49.8109,2.31587,0.0401621,0.23847,0.00713799,0.000457208,0.00426429,4.1556,49.9357,2.11523,0.0922411,0.235417,0.000930957,0.000343348,0.00504633,3.75119,48.2359
"2595",2.26074,0.0853852,0.219948,0.00314686,0.000474565,0.00457783,4.14646,49.6929,2.16328,0.102541,0.211576,0.00138733,0.000528695,0.0043983,4.33927,50.2678,2.10822,0.0674989,0.187741,0.00441999,0.00045122,0.00513242,3.76441,49.7395,2.18307,0.0755958,0.217387,0.00267558,0.000337016,0.00526069,3.72588,48.5471
"2596",2.17273,0.0260941,0.202084,0.0087549,0.000442224,0.0046316,4.14222,49.0057,2.08445,0.0394764,0.190373,0.00684234,0.00042932,0.00495722,3.90267,49.3902,1.99209,0.070332,0.19835,0.0049369,0.000508202,0.00393666,4.78856,49.093,2.09915,0.0834418,0.210731,0.00277023,0.000474823,0.00480769,3.99504,48.9585
"2597",1.90482,0.0933678,0.202445,0.000983137,0.000506207,0.00475147,4.14827,48.9548,2.12503,0.0620811,0.204881,0.00400962,0.000329955,0.00487758,3.79109,47.8803,2.24838,0.102282,0.233218,7.04176e-05,0.000380952,0.00526623,3.63597,50.5322,2.09826,0.0472247,0.203005,0.00633609,0.000454359,0.00448073,3.98954,49.2168
"2598",2.05981,0.104396,0.207402,0.000460857,0.000495589,0.00455357,4.3953,47.5309,2.3704,0.00512628,0.230949,0.0113896,0.000467012,0.00472672,4.20939,49.7667,1.99365,0.102889,0.190534,0.00118723,0.000487723,0.00386841,4.63431,49.145,2.17825,0.0394512,0.201421,0.00650644,0.000423999,0.00473348,3.93456,49.1614
"2599",2.11101,0.0913204,0.215105,0.00180375,0.000420687,0.00540964,3.76831,49.5914,2.37092,0.00438652,0.198202,0.010338,0.000498106,0.00416068,4.15446,51.5913,1.89664,0.108414,0.187355,0.00103185,0.000500831,0.00354364,4.99659,49.396,2.1257,0.0970691,0.194181,0.00206324,0.000499753,0.0045188,3.92047,49.9704
"2600",2.36443,0.0122864,0.220016,0.0102882,0.000498341,0.00474099,4.06223,50.4712,2.09893,0.10347,0.215156,0.000220344,0.000450405,0.00542821,3.96713,48.2097,1.89061,0.109817,0.173322,0.000708992,0.00065763,0.00417902,4.28628,49.8093,2.10503,0.0965047,0.191063,0.00146876,0.000494313,0.00426052,4.03295,50.6035
"2601",2.2636,0.0412724,0.198655,0.0067257,0.000541996,0.00438009,4.13288,49.3512,2.08329,0.100007,0.229089,0.000378624,0.00034851,0.00468,4.0855,48.4659,1.91791,0.107162,0.181103,0.000726036,0.000473401,0.0047132,4.07394,50.6818,1.99664,0.0705935,0.193749,0.00322958,0.00038158,0.00469768,3.94812,49.5392
