"","k_kidDD","d_DD","maxdeath","hillDD","k_hillnec","d_CD","k_CDINF","d_INF","k_INFKF","hillKF","h1","INF0"
"3918",0.296018,0.128117,12.9843,39.1483,4.40454,0.00706827,0.295778,0.0140762,0.079219,13.1529,7.10595,0.000578987
"3919",0.2917,0.129435,12.9628,39.311,4.45171,0.00794308,0.365267,0.0139957,0.0691469,14.8573,6.9724,0.000576925
"3920",0.13806,0.0480116,13.0698,41.7368,4.1685,0.00686098,0.31771,0.0130427,0.0240295,9.77658,9.50487,0.000544984
"3921",0.177195,0.079777,13.0511,40.2144,4.51969,0.00533428,0.342932,0.0126643,0.0174224,8.89342,7.09444,0.000407964
"3922",0.242647,0.0810268,13.2896,35.2378,4.74451,0.0098304,0.355698,0.0149966,0.0124551,9.55282,8.5599,0.000756933
"3923",0.172306,0.0706139,13.182,38.8166,4.37251,0.00429989,0.243915,0.0152239,0.0346513,10.5116,7.84488,0.000397263
"3924",0.146142,0.0466131,12.5403,43.9189,4.5282,0.00572611,0.339689,0.0157214,0.0351782,10.7677,9.30865,0.000725332
"3925",0.132102,0.0463323,13.6566,42.091,4.03168,0.00636532,0.178562,0.0111035,0.0841731,14.7529,9.28996,0.000306583
"3926",0.153477,0.053302,12.3143,40.0112,4.33342,0.00758718,0.347684,0.0153795,0.0522454,12.4121,8.77155,0.000576883
"3927",0.290181,0.10593,13.8207,40.189,4.50796,0.00564459,0.352096,0.0148716,0.0339189,11.4601,8.43859,0.000548093
"3928",0.206553,0.0818676,13.5016,41.2447,4.41007,0.00612577,0.109281,0.00576246,0.0410603,11.4097,7.95632,0.000230975
"3929",0.167017,0.0643992,12.6616,39.8327,3.92909,0.00496571,0.412042,0.0173635,0.0252381,11.4097,9.2398,0.000912729
"3930",0.17343,0.0611629,12.3478,44.8421,4.25088,0.00431022,0.307829,0.0155462,0.0760393,15.2805,9.03722,0.000192954
"3931",0.155983,0.0600618,13.0714,38.755,4.29583,0.00690426,0.405216,0.0198986,0.0665074,14.6167,8.18292,0.000154094
"3932",0.179139,0.0578863,12.7768,38.2374,4.7067,0.00590053,0.330812,0.0142135,0.064607,14.4807,9.36257,0.000301452
"3933",0.15413,0.0694463,13.3726,40.2828,3.5999,0.00592771,0.227377,0.011425,0.0821729,14.3255,8.40472,0.00091519
"3934",0.157893,0.0572417,13.4812,41.3565,4.17531,0.00919829,0.24858,0.0120159,0.0453862,11.5987,8.58157,0.000282429
"3935",0.191471,0.0604427,13.8777,41.4926,4.56211,0.00937746,0.316567,0.0099324,0.0384527,12.7714,9.7146,0.000227383
"3936",0.121989,0.0463064,13.1463,40.6999,3.81695,0.00476167,0.189036,0.010784,0.0524622,12.8041,9.70716,0.000882293
"3937",0.238058,0.115996,12.9753,40.1065,3.89265,0.00999731,0.232652,0.00844581,0.0551476,14.7805,7.08821,0.000325397
"3938",0.190829,0.0730843,12.8659,38.7088,4.12983,0.00418973,0.204643,0.0103475,0.0654188,12.6929,9.3899,0.000785824
"3939",0.258108,0.102894,12.8203,37.2671,4.09899,0.00374707,0.164675,0.010265,0.0709025,13.0715,9.05627,0.000722025
"3940",0.237486,0.0971674,13.1212,35.0978,4.34971,0.00296397,0.203582,0.0115589,0.0469847,11.3964,8.86048,0.000502687
"3941",0.386733,0.1511,12.7953,36.6366,4.31559,0.00630393,0.288645,0.0113787,0.0473325,12.5802,8.58303,0.000419195
"3942",0.245281,0.0869563,13.7399,33.7526,4.45773,0.00735043,0.265708,0.0133572,0.0310205,10.3228,8.98087,0.000877868
"3943",0.142587,0.0455229,12.4474,45.2799,4.28893,0.00494502,0.191049,0.0117342,0.072957,15.9755,9.5888,0.000232272
"3944",0.208708,0.0790451,13.5009,37.2724,4.36465,0.00786687,0.276008,0.0123259,0.0449656,10.9698,8.32573,9.81744e-05
"3945",0.183812,0.0705525,12.9764,39.6853,4.41669,0.0126709,0.353236,0.0130535,0.03063,12.5753,7.52088,0.000448067
"3946",0.18051,0.0627145,13.0875,37.4349,4.62444,0.00406847,0.313043,0.0157069,0.0267989,10.194,9.06615,0.00107541
"3947",0.176987,0.0645443,12.9851,37.4615,4.93062,0.0054283,0.31321,0.0139354,0.0279752,11.7424,7.98477,0.000402615
"3948",0.131195,0.0464524,12.8746,41.3111,4.34798,0.0148573,0.333954,0.0134795,0.0314303,10.2366,8.09618,0.000561508
"3949",0.510765,0.192368,12.6657,41.2594,4.43353,0.00285153,0.138227,0.0096934,0.0742237,12.1743,8.97933,0.000619012
"3950",0.0791404,0.0272499,12.4659,40.5842,4.31689,0.0132561,0.331909,0.0176944,0.0485346,13.2627,7.88615,0.000596972
"3951",0.149157,0.0510384,13.27,39.5523,4.0615,0.00925228,0.361763,0.0197908,0.050324,12.6084,9.33578,0.000812224
"3952",0.134289,0.0468383,13.3999,39.6143,4.35687,0.00940784,0.387557,0.0171445,0.0587146,12.5899,8.48894,0.000536055
"3953",0.128681,0.0495013,12.8309,44.1382,3.98319,0.0149986,0.355021,0.0153322,0.0517592,12.9121,7.76652,0.000662707
"3954",0.172062,0.0636302,12.6068,40.6881,4.10359,0.00459858,0.181225,0.01032,0.0891678,16.1831,9.12427,0.000308275
"3955",0.247964,0.0947568,13.1439,45.7647,3.94697,0.00273264,0.303265,0.0153067,0.0583344,14.5469,9.32627,0.000295179
"3956",0.216214,0.0764046,12.8141,35.6172,5.12477,0.00437981,0.295148,0.0146118,0.0325971,11.5788,7.99712,0.000904108
"3957",0.21565,0.0759146,13.7295,39.2621,4.51154,0.00623451,0.207395,0.0103554,0.0425741,11.5113,8.77902,0.000182081
"3958",0.357232,0.133651,14.0907,42.3568,4.46398,0.00890763,0.277455,0.00798547,0.0225041,10.2281,8.2329,0.000465381
"3959",0.41599,0.166403,14.1782,40.4805,4.32346,0.00740253,0.251129,0.0082414,0.0176242,11.0141,8.18586,0.000339593
"3960",0.202589,0.0692363,11.7408,42.3284,4.36104,0.00373629,0.240318,0.0115094,0.117726,19.8138,9.56594,0.000370547
"3961",0.205922,0.0662038,12.2547,46.3734,4.34904,0.00430193,0.265902,0.0141441,0.111979,16.6107,9.48683,0.000339026
"3962",0.191238,0.0655178,12.5171,43.8796,4.35643,0.00497539,0.258405,0.0104001,0.0859984,15.8549,9.31991,0.000451699
"3963",0.182446,0.0536296,12.4055,41.9238,4.59097,0.0111175,0.268465,0.0109083,0.10369,16.923,9.58654,0.000505719
"3964",0.122539,0.0569004,13.6956,38.9246,3.72559,0.00410855,0.43383,0.0259023,0.0442896,13.5643,8.03729,0.000539764
"3965",0.207336,0.062183,12.45,40.23,4.67817,0.00747947,0.215663,0.00992253,0.026171,10.919,9.74941,0.000538727
"3966",0.167448,0.0641365,13.4534,38.6681,4.2653,0.00360857,0.355875,0.0183479,0.0364167,11.3311,8.90994,0.000427042
"3967",0.136034,0.0523384,12.6516,43.6215,4.27839,0.00562559,0.245427,0.0128162,0.0228449,9.80275,7.9047,0.000730272
"3968",0.263242,0.0884608,12.5269,41.4961,4.21549,0.00602944,0.283787,0.0112232,0.047372,11.7511,9.89173,0.000526812
"3969",0.159435,0.049826,13.8074,39.1079,4.33414,0.0112658,0.245886,0.0116124,0.0365921,11.7635,9.89538,0.000612882
"3970",0.157924,0.0551305,13.447,40.9224,4.01376,0.00656776,0.25688,0.0106923,0.0439071,12.2885,9.82625,0.000530669
"3971",0.140177,0.0483107,13.0264,40.0926,4.54077,0.00676272,0.278065,0.0152509,0.0273704,10.7655,8.62226,0.000419444
"3972",0.143453,0.0549182,13.1266,40.2709,4.30153,0.00609084,0.307965,0.0135053,0.0302248,11.6119,8.42401,0.000364993
"3973",0.138381,0.0481573,13.0793,41.8103,4.35486,0.00853907,0.300863,0.0125429,0.0400762,11.8178,8.64557,0.000866303
"3974",0.183228,0.0593442,12.5479,43.9895,4.64829,0.00466245,0.23527,0.0134558,0.102467,15.3673,8.93757,0.000359958
"3975",0.193819,0.0660157,12.1807,40.6776,4.72795,0.00502583,0.265107,0.0130848,0.0552532,13.9451,8.56304,0.000894816
"3976",0.155764,0.0558467,13.9702,40.7855,4.1575,0.00962142,0.340618,0.0129885,0.0582125,13.7946,8.94112,0.00030203
"3977",0.157412,0.0564629,12.2717,43.6449,4.25676,0.0056778,0.167322,0.0116579,0.0574534,13.5402,8.28022,0.000601106
"3978",0.159054,0.0601282,13.5202,39.8076,4.25813,0.00574213,0.316926,0.019562,0.0494323,12.8697,8.21134,0.000235611
"3979",0.194744,0.0787354,12.1511,39.9204,4.19767,0.00553587,0.204835,0.0080426,0.0886715,13.907,8.42099,0.000172935
"3980",0.126637,0.0422484,12.8145,38.2419,4.63174,0.00809249,0.182523,0.00815421,0.0432891,12.4143,8.73783,4.30203e-05
"3981",0.184551,0.0671436,11.969,45.4811,4.10965,0.00293704,0.363124,0.0194234,0.100283,16.5848,9.26055,2.40189e-05
"3982",0.214784,0.0764939,12.3126,44.8974,4.21205,0.00282727,0.343599,0.0186791,0.0781395,16.7333,9.41687,3.24599e-05
"3983",0.236868,0.082907,13.598,37.0858,4.50924,0.00731011,0.2174,0.00977962,0.0311484,10.2433,8.82573,2.75088e-05
"3984",0.286705,0.0953044,12.4485,44.4107,4.88003,0.00639559,0.320334,0.0157754,0.0539243,11.9508,8.03712,1.4704e-05
"3985",0.199602,0.0840031,13.2181,36.1779,3.85938,0.00448909,0.290509,0.0126335,0.0458619,12.3873,9.40944,0.000165201
"3986",0.210326,0.0836065,12.5757,40.3287,3.88371,0.00592992,0.207653,0.00920956,0.0643748,14.5152,9.27692,0.000205946
"3987",0.203557,0.071248,12.3762,40.1961,4.47273,0.00359866,0.233955,0.0153623,0.072785,13.4512,8.80208,0.000333826
"3988",0.172353,0.0563927,11.8608,43.0406,4.61075,0.00804529,0.289371,0.0140139,0.0617959,15.0153,8.23284,0.000388
"3989",0.170432,0.0580701,11.9223,42.9697,4.66758,0.00834597,0.354354,0.0148826,0.0651504,14.8931,8.08289,0.000291893
"3990",0.146868,0.0460569,12.6527,40.3383,4.8058,0.00593417,0.227729,0.0127147,0.0433123,12.625,8.95278,0.000741291
"3991",0.258262,0.108396,13.175,38.114,3.80874,0.00458152,0.252822,0.010662,0.0286318,11.366,9.34853,0.000444467
"3992",0.234957,0.0910641,13.6054,41.5622,3.81919,0.00560531,0.303838,0.0122174,0.0223147,9.82718,9.61763,0.000523607
"3993",0.137987,0.0535659,12.012,34.9857,4.5278,0.00845907,0.229693,0.0126147,0.0563486,13.2918,7.64388,0.000533173
"3994",0.182053,0.0650232,13.283,46.1587,4.20411,0.00395316,0.153309,0.00944456,0.0618494,12.3027,9.23376,0.000536077
"3995",0.160738,0.087478,12.6148,39.2461,3.22039,0.00646477,0.329687,0.0136425,0.0435309,12.958,7.83371,0.000702118
"3996",0.164401,0.0705788,12.9511,40.7947,3.80938,0.00803625,0.298204,0.0123778,0.0432038,13.0646,8.17857,0.000709817
"3997",0.160777,0.0482593,13.1287,42.0232,4.59558,0.00663869,0.254321,0.0130246,0.0532304,13.7145,9.75925,0.000471026
"3998",0.16788,0.058953,13.5787,39.2837,4.15873,0.00494941,0.139205,0.00854421,0.0532805,11.5239,9.78371,0.000705357
"3999",0.138003,0.0597944,12.4292,41.301,4.16756,0.00821891,0.264535,0.0112194,0.0718844,12.8414,7.3415,0.000498497
"4000",0.141735,0.0540451,11.8122,40.6017,4.14119,0.00965944,0.232887,0.0111929,0.0488359,12.0304,8.07652,0.000363677
"4001",0.134039,0.0466585,13.5124,40.817,4.22675,0.00662128,0.356467,0.0173324,0.0358837,11.5912,9.12774,0.000203616
"4002",0.158739,0.0634719,12.5135,36.3085,4.45338,0.0089555,0.249092,0.0111105,0.0287286,9.45961,7.66554,0.000129326
"4003",0.173719,0.0602434,12.956,40.8972,4.75075,0.0104068,0.16815,0.00668414,0.0266569,10.8269,7.99659,0.000177723
"4004",0.132555,0.0517732,12.5908,38.2937,4.33284,0.00932537,0.170504,0.00796881,0.0328407,9.70263,7.88852,0.000138078
"4005",0.148591,0.0472571,12.8321,44.0189,4.55581,0.00627986,0.225108,0.0127367,0.0372224,10.4366,8.92541,0.000924353
"4006",0.127965,0.0512996,12.6259,44.0938,4.25256,0.00585678,0.247121,0.0119543,0.0183404,10.7883,7.70945,0.000547838
"4007",0.181865,0.056475,12.9652,46.2098,4.31009,0.0155876,0.340023,0.0154568,0.0296402,10.342,8.69834,0.000659982
"4008",0.192387,0.0649855,12.9052,45.0239,4.11092,0.0133675,0.311785,0.0158706,0.0319887,12.0844,8.34573,0.000667592
"4009",0.193819,0.078612,12.4486,37.3873,4.12059,0.00430185,0.19913,0.0106516,0.0353645,13.5131,8.63037,0.000445229
"4010",0.299535,0.122403,12.1268,37.7925,4.2742,0.00603012,0.204559,0.00825226,0.0862446,12.6045,8.45317,0.000884882
"4011",0.161233,0.0566323,12.7642,44.3445,4.49229,0.00461378,0.335044,0.0151912,0.0505256,14.2652,8.72805,0.000272269
"4012",0.331478,0.136617,13.1366,38.3496,4.19604,0.0038588,0.202999,0.00974654,0.060931,14.3629,8.78785,0.000809324
"4013",0.132897,0.0435144,12.5745,44.1914,4.45187,0.00612555,0.284503,0.0163364,0.0463785,15.2475,8.70969,0.00034915
"4014",0.226192,0.0840838,13.2949,34.9015,4.32438,0.011739,0.337141,0.0150118,0.124058,14.6559,8.26503,0.0003049
"4015",0.205716,0.0741945,13.1506,37.6125,4.51989,0.00497485,0.215006,0.0105002,0.0382843,14.7403,8.85011,0.000881769
"4016",0.20805,0.0860723,13.1301,40.6833,4.36811,0.00569382,0.218158,0.0104232,0.0517768,12.6593,7.6868,0.0007907
"4017",0.257389,0.0932344,13.2523,41.2586,4.37531,0.00292369,0.367525,0.0166261,0.0290355,11.0782,9.48447,0.000347333
"4018",0.18738,0.0698626,13.3518,42.3611,4.50811,0.00390941,0.292627,0.0166269,0.0732931,15.5214,8.24059,0.000447749
"4019",0.212813,0.0835686,12.6624,43.4415,3.97901,0.00452768,0.35484,0.0157823,0.0433031,12.7771,8.74579,0.000296806
"4020",0.171722,0.0619649,13.1065,38.3454,4.64451,0.0105689,0.268286,0.00892878,0.0409334,12.3723,8.20854,0.000445679
"4021",0.184724,0.0692193,13.2757,37.2364,4.45246,0.00987305,0.26287,0.00878243,0.035983,12.169,8.41543,0.000408271
"4022",0.240444,0.0819237,12.5022,44.5726,4.55553,0.00472412,0.372553,0.0175438,0.121156,14.606,9.31216,0.000645741
"4023",0.237111,0.0944038,13.0828,37.7528,3.93571,0.0108025,0.221265,0.00850149,0.0352206,12.3346,8.69071,0.000126642
"4024",0.332971,0.126058,12.821,35.8527,4.71235,0.00541493,0.24835,0.0122667,0.0415097,11.528,7.97113,0.000277427
"4025",0.132664,0.0557963,13.1547,43.6221,4.20878,0.00448716,0.254904,0.0130472,0.0696833,13.7988,7.91451,0.000929166
"4026",0.195298,0.0731817,12.7689,36.508,4.36909,0.00370349,0.238828,0.0120115,0.0459361,12.8961,9.39771,9.5971e-06
"4027",0.2182,0.0758251,12.8021,35.0413,4.50218,0.00531842,0.255924,0.01389,0.0320216,11.6533,9.30182,6.93176e-06
"4028",0.12392,0.0534205,13.0956,42.0695,3.72044,0.00784336,0.343358,0.0116892,0.0963044,15.9114,8.57387,1.05398e-05
"4029",0.178373,0.0662668,12.4142,41.2349,4.34206,0.00730573,0.291806,0.00957603,0.0417785,13.567,8.38538,6.90804e-05
"4030",0.186888,0.0718713,13.5262,41.252,4.30749,0.00443984,0.323942,0.0138355,0.0720996,14.5933,8.59752,0.000350527
"4031",0.138271,0.0519598,12.3888,40.8539,4.28175,0.0112712,0.313119,0.0125095,0.042719,11.2203,7.99289,0.000490158
"4032",0.141295,0.0486353,13.2884,40.9915,4.3261,0.00578211,0.219625,0.013137,0.0524244,12.7082,9.04911,0.000565859
"4033",0.130379,0.0431425,12.5844,41.6456,4.16722,0.00842692,0.342101,0.0177788,0.0474958,13.549,9.20024,0.000640904
"4034",0.121099,0.0503703,13.3895,40.2121,3.88763,0.0052431,0.19797,0.0119304,0.0626753,15.142,8.47973,0.000232478
"4035",0.186602,0.058801,13.3068,43.1357,4.6534,0.00734339,0.401994,0.0165908,0.0618488,13.6456,9.14809,0.000965307
"4036",0.193404,0.0893868,13.136,39.4742,4.12491,0.004359,0.156521,0.00812721,0.0593705,12.1556,7.53722,0.000250942
"4037",0.218192,0.0783921,13.5356,38.782,4.34638,0.00514125,0.181543,0.0100791,0.0548579,12.8071,8.93296,0.000364912
"4038",0.233745,0.0780007,12.2629,39.0892,4.72607,0.0124344,0.250171,0.0121222,0.0312933,11.0728,7.94269,0.000860062
"4039",0.10473,0.0412895,13.0561,44.1867,3.6709,0.0067222,0.336394,0.0155476,0.0281866,9.88691,8.99716,0.000335696
"4040",0.11797,0.0428133,13.1167,43.2826,3.90379,0.00947972,0.285484,0.0172947,0.0253019,10.7362,8.60756,0.000397657
"4041",0.151776,0.0536048,13.0068,37.7496,4.40699,0.00972885,0.258416,0.0137278,0.0304616,10.849,8.29583,0.000657077
"4042",0.140936,0.0449992,13.1307,46.9235,4.46041,0.00468527,0.335305,0.0165837,0.0604138,14.3327,9.23554,0.000473064
"4043",0.212815,0.0909061,12.708,35.359,3.80481,0.00589212,0.263569,0.00925965,0.0567573,13.722,9.28147,0.00073538
"4044",0.266614,0.105955,12.7848,35.0569,3.95533,0.00814666,0.225764,0.0087301,0.0760121,14.9823,9.30525,0.00068492
"4045",0.157163,0.0457841,12.8825,46.5902,4.72143,0.00487495,0.331808,0.017975,0.0338422,11.3776,9.50406,0.000564113
"4046",0.152382,0.0444894,12.8769,46.3061,4.73558,0.00459703,0.326678,0.020205,0.0418575,11.2919,9.29394,0.000722156
"4047",0.227838,0.112748,12.8723,35.8848,3.5842,0.00717164,0.253752,0.0112811,0.0577325,12.9732,7.87701,0.000372742
"4048",0.280558,0.10504,12.7479,43.0569,3.97445,0.00235502,0.223597,0.0151378,0.0571889,12.1425,9.87414,0.000758062
"4049",0.200413,0.0728554,13.1351,43.8266,4.0194,0.00330836,0.320517,0.0146875,0.0683449,15.0653,9.9388,0.000686178
"4050",0.231648,0.0782902,13.3753,39.1493,4.39894,0.00417424,0.14725,0.00799083,0.0693773,13.5252,9.96682,0.000559742
"4051",0.145368,0.0591993,12.4898,40.5904,4.24734,0.00726204,0.402349,0.0184408,0.0541124,13.7778,7.61599,0.000701974
"4052",0.181066,0.0702371,13.4444,39.8763,4.45498,0.00541037,0.171563,0.00889474,0.0708938,14.1152,8.07626,0.0005649
"4053",0.27081,0.10153,12.4264,39.7707,4.38769,0.00363289,0.422391,0.0184487,0.02644,11.3839,8.80463,0.000609195
