"","mean","sd","rhat"
"lp__",-41.9604359416667,3.12892792443174,1.00061445632449
"k_kidDD",0.190906470175,0.0570115701381707,1.00031525337311
"d_DD",0.0703416100833333,0.0231567389373136,1.00035644113121
"maxdeath",12.929216625,0.511660230148259,1.00012883542399
"hillDD",40.712625775,2.90156800542896,1.00015778292265
"k_hillnec",4.30819349833333,0.324304035725265,1.00043196340193
"d_CD",0.00629570682666667,0.00229783901116386,1.00017445583369
"h1",8.78366134333333,0.69907310069618,1.00010392234177
"k_CDINF",0.260380553641667,0.0740674682566655,1.00092397178853
"d_INF",0.0125516419158333,0.00344347177237706,1.00100801324481
"k_INFKF",0.0556628770991667,0.0245686468354423,1.00037646504419
"hillKF",13.08094867,1.8893702896089,1.00067920028084
"INF0",0.000512166146951917,0.000234390686660468,0.999949233611186
"nu_DD",22.5672010683333,14.1824578917902,1.00110899947249
"nu_CD",5.3841407925,4.95134642601034,1.00052506920012
"nu_INF",20.7462181375,13.8794898576069,1.00029390067348
"nu_KF",21.6358618741667,14.2484620420698,0.999973063004564
"y_DD[1]",0.127455928783333,0.036876816507837,1.0003303309619
"y_DD[2]",0.266344949583333,0.073722660808034,1.00032268891992
"y_DD[3]",0.51549163225,0.130832781995212,1.00034240739676
"y_DD[4]",1.70775757083333,0.208841676444404,1.00012346957216
"y_DD[5]",1.9882571025,0.202898091414806,0.999872681765375
"y_DD[6]",1.86854390083333,0.201963754617316,1.0000079987955
"y_DD[7]",1.66591532916667,0.178769368335283,0.999994565032612
"y_DD[8]",1.62976586858333,0.174146113430779,0.999973891921593
"y_DD[9]",1.56109493375,0.166044628919812,0.99995458525444
"y_DD[10]",1.5168580265,0.161398962719522,0.999959823420406
"y_INF[1]",0.000505779444578333,0.00023147263278762,0.999966521718999
"y_INF[2]",0.000499478325887333,0.000228608846872765,0.999958219536716
