"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"306",0.294052,0.0524,0.0027444,0.0311604,0.826696,4.97335,0.728859,29.6372
"307",0.305063,0.05711,0.00289112,0.025772,1.07668,4.77598,0.808116,29.4689
"308",0.286864,0.0466552,0.00313752,0.0558866,1.19647,5.26949,0.8214,31.3482
"309",0.278597,0.0451267,0.00313666,0.0562408,1.25645,5.25592,0.847304,31.7387
"310",0.278537,0.0463325,0.00299367,0.0591487,1.31837,5.20074,0.832975,31.0283
"311",0.26284,0.0450559,0.00321588,0.0448726,0.846108,4.94219,0.733035,27.9658
"312",0.268448,0.0480951,0.00306992,0.0443472,1.17737,4.8377,0.728492,30.2468
"313",0.282225,0.0499895,0.00234787,0.0478312,0.969434,5.07844,0.876126,33.0818
"314",0.29104,0.0538983,0.00284821,0.0346338,0.98264,4.78,0.748253,31.7034
"315",0.283115,0.0499731,0.0027303,0.0370971,1.16882,5.04442,0.734229,29.8578
"316",0.286448,0.0498351,0.0029559,0.0396949,1.15452,5.06255,0.737326,29.414
"317",0.254994,0.0415314,0.00314874,0.0626488,0.795836,5.06589,0.840148,28.9824
"318",0.257966,0.0434106,0.00299229,0.0566651,0.900392,5.00079,0.743738,29.556
"319",0.235004,0.0367513,0.00301914,0.0876003,1.29262,5.08919,0.768469,29.1388
"320",0.258842,0.039561,0.00407337,0.0536367,0.771918,5.19934,0.788602,24.8072
"321",0.224642,0.0323452,0.00314641,0.0992586,1.3123,5.29333,0.756234,26.209
"322",0.218322,0.0317639,0.00340312,0.0940694,1.25387,5.14007,0.761426,26.0842
"323",0.228845,0.0332255,0.00356669,0.0839123,1.27424,5.22242,0.730545,26.5125
"324",0.252406,0.0404309,0.0036747,0.0541309,1.07947,5.1042,0.872649,27.2052
"325",0.279847,0.0452482,0.00384719,0.0431514,0.636153,5.11674,0.790045,24.9166
"326",0.295538,0.052062,0.00271691,0.0407055,1.15859,5.06114,0.730303,32.0884
"327",0.232762,0.0318018,0.00410296,0.0826041,0.836824,5.33553,0.801296,24.1936
"328",0.23149,0.0317866,0.00399891,0.0814608,0.836592,5.34548,0.750905,23.7188
"329",0.226173,0.0338121,0.00407863,0.0583634,0.706984,5.08756,0.809359,23.2489
"330",0.293704,0.0514073,0.00289815,0.0269737,0.784239,4.96136,0.766828,28.9201
"331",0.285971,0.050733,0.00308203,0.0308454,1.37525,4.98866,0.813805,29.1273
"332",0.267946,0.0467736,0.00260635,0.0611444,0.90306,4.94361,0.707772,32.6705
"333",0.290812,0.0525553,0.00278124,0.0314709,0.569417,4.80534,0.705538,30.3691
"334",0.303632,0.0514452,0.00354584,0.0349631,1.47389,5.2665,0.870896,25.6743
"335",0.290934,0.0527079,0.00304425,0.0269452,0.810348,4.84384,0.725369,26.284
"336",0.302796,0.0532782,0.00326016,0.0307975,0.740622,4.90959,0.711088,27.8286
"337",0.308536,0.0533972,0.00311026,0.0263778,0.712044,5.02756,0.716716,26.4411
"338",0.239036,0.0365968,0.00417491,0.0545948,1.34027,5.17251,0.702127,23.5546
"339",0.246428,0.0356421,0.00413834,0.0662633,1.12993,5.34672,0.706576,24.1049
"340",0.234049,0.0333521,0.00467639,0.0643523,1.72179,5.29832,0.712633,23.2636
"341",0.239438,0.0346056,0.00449612,0.0623439,1.02355,5.25248,0.774936,23.3667
"342",0.226347,0.0322737,0.00462326,0.0697355,1.462,5.2757,0.798479,22.1017
"343",0.232365,0.0309655,0.00539127,0.0670131,1.10447,5.31284,0.704863,21.2323
"344",0.231407,0.0320915,0.0047957,0.0673814,1.26877,5.32656,0.710218,21.8202
"345",0.227948,0.0300085,0.00468724,0.0810282,0.895337,5.31956,0.763646,22.7902
"346",0.216494,0.0291462,0.00447446,0.0851328,1.3301,5.29669,0.81378,22.5464
"347",0.291298,0.0495723,0.00325916,0.0436075,1.29047,5.11105,0.786894,30.3782
"348",0.222795,0.0308498,0.00345114,0.111184,0.747807,5.13616,0.802504,27.253
"349",0.21628,0.0326136,0.00304172,0.110804,0.644826,4.9155,0.841291,27.2255
"350",0.214747,0.0322098,0.00311287,0.10688,0.656447,4.93059,0.835117,26.5677
"351",0.259247,0.041051,0.00354484,0.0605334,1.21031,5.16426,0.713453,27.9813
"352",0.269288,0.0473976,0.00284239,0.0415819,1.14929,5.0162,0.771803,28.7499
"353",0.293198,0.0511945,0.00315866,0.0450016,1.07198,4.99768,0.728772,29.9866
"354",0.287251,0.0498096,0.00316763,0.0364727,1.22703,5.08782,0.764116,27.4036
"355",0.303377,0.0552855,0.00310554,0.0319607,1.38127,5.0015,0.906779,27.5064
"356",0.306328,0.0523223,0.00327518,0.024359,0.857018,5.12185,0.724685,23.8029
"357",0.297703,0.0532199,0.00330873,0.0363488,0.68865,4.83403,0.785586,29.2624
"358",0.306243,0.053806,0.003241,0.0374454,1.02754,5.06112,0.795882,27.7006
"359",0.253883,0.0425099,0.00327401,0.0453183,1.39278,5.07527,0.735231,27.1583
"360",0.286478,0.0484561,0.00339602,0.0310665,0.957446,5.14581,0.859051,24.9782
"361",0.252888,0.0424961,0.00372969,0.0456272,1.30306,5.01051,0.732376,24.7324
"362",0.272202,0.0440119,0.00341209,0.0530489,1.21775,5.18747,0.707963,28.2528
"363",0.246685,0.0403103,0.00321576,0.0599255,1.07407,5.05817,0.763225,27.9454
"364",0.263278,0.0421049,0.00321827,0.0632607,0.805606,5.19332,0.820753,27.6181
"365",0.245383,0.0406584,0.00300951,0.0627054,0.748296,4.94356,0.745059,29.3815
"366",0.218546,0.0288418,0.0037783,0.110738,1.43062,5.45362,0.858271,23.2553
"367",0.217412,0.0299336,0.00447768,0.0806037,0.976464,5.10699,0.734452,23.8765
"368",0.242049,0.0350045,0.0039086,0.070204,1.22195,5.34697,0.800083,25.8044
"369",0.249656,0.0368749,0.00453376,0.0551176,0.881197,5.27074,0.932282,23.7157
"370",0.251412,0.0385253,0.00396248,0.0558929,1.3067,5.32072,0.756183,23.7853
"371",0.248805,0.0407038,0.0030942,0.0604407,1.05683,5.15325,0.904132,27.3971
"372",0.260766,0.0407213,0.00358622,0.0612579,1.22977,5.24944,0.785268,27.6235
"373",0.258939,0.0408151,0.00347476,0.0684125,1.22893,5.21805,0.788129,27.3602
"374",0.263302,0.0423514,0.00358735,0.0561604,1.13226,5.2862,0.939318,24.9036
"375",0.283607,0.0516099,0.00283422,0.0370853,0.989412,4.8204,0.702602,32.0015
"376",0.276456,0.0500129,0.00277336,0.0345477,1.11266,4.8656,0.700835,30.7068
"377",0.290066,0.0514112,0.0028416,0.036418,0.991609,5.02245,0.850501,30.2571
"378",0.288087,0.0518335,0.0027256,0.035075,1.15358,4.93588,0.727142,31.5796
"379",0.285345,0.04644,0.00425511,0.0407356,0.999679,5.05942,0.729557,25.8346
"380",0.269247,0.0442769,0.00347539,0.0395523,1.34341,5.2749,0.720668,23.7442
"381",0.271564,0.043807,0.00364377,0.0377037,1.2441,5.28715,0.719036,23.9139
"382",0.259539,0.0460534,0.00285306,0.047273,1.07187,4.87283,0.707522,30.184
"383",0.270832,0.0457127,0.00288872,0.0541688,1.36634,5.14853,0.703879,29.6018
"384",0.25379,0.042314,0.00332612,0.0562032,0.980903,4.97936,0.759662,28.1837
"385",0.288065,0.0500321,0.00359719,0.0310237,0.976098,4.99973,0.781668,24.2151
"386",0.286765,0.0483945,0.00370242,0.0325197,0.95552,5.06993,0.762116,24.681
"387",0.224776,0.0327733,0.0033299,0.100878,1.08141,5.17558,0.839138,26.2244
"388",0.241243,0.0368803,0.00313217,0.0771224,1.26559,5.25449,0.811799,28.4271
"389",0.238634,0.0353152,0.00315602,0.0934497,1.56442,5.31088,0.797098,28.3446
"390",0.251907,0.0399528,0.00366846,0.0611321,1.0625,5.12808,0.726498,25.8333
"391",0.289074,0.05089,0.00332712,0.0316004,1.15173,4.95746,0.722894,26.7854
"392",0.291698,0.0514773,0.00287872,0.0387789,0.721023,4.99474,0.836523,29.7052
"393",0.298379,0.055005,0.00255193,0.0332388,1.02881,4.9638,0.916968,30.5342
"394",0.288105,0.0515349,0.00259928,0.0392436,0.756732,4.9813,0.862746,31.3341
"395",0.30552,0.0570643,0.00245388,0.0237242,1.69654,4.94353,0.784765,30.4801
"396",0.288002,0.0493717,0.00356203,0.0338969,0.403984,4.84952,0.795841,26.146
"397",0.295466,0.0489084,0.00406734,0.0243325,0.373075,4.8611,0.714515,21.3173
"398",0.30097,0.0521042,0.0032376,0.0259533,0.516103,4.88989,0.757433,26.7103
"399",0.242307,0.0371453,0.00384,0.0652338,0.741046,5.08379,0.760875,25.4788
"400",0.252459,0.0382445,0.00412737,0.0578442,1.33759,5.31577,0.766799,24.0475
"401",0.26923,0.0434128,0.00392576,0.0451104,1.08891,5.24688,0.916515,24.1294
"402",0.251143,0.039838,0.00341668,0.0651787,0.641578,5.0336,0.796056,27.9682
"403",0.322812,0.0595927,0.00241038,0.023948,1.39291,5.00632,0.747007,30.5952
"404",0.327207,0.0601228,0.00247783,0.0148255,0.862292,4.87555,0.758119,25.1674
"405",0.251896,0.0398482,0.00338023,0.0649628,1.05526,5.10981,0.739093,28.9703
"406",0.243562,0.0383265,0.00310109,0.0739761,1.20627,5.26082,0.918451,26.6518
"407",0.243569,0.0374786,0.00328624,0.0808599,1.35958,5.18286,0.890277,29.9108
"408",0.312321,0.0563747,0.00325719,0.0244159,0.702212,4.88164,0.749651,24.141
"409",0.274766,0.0451697,0.00378038,0.0331051,0.556366,4.96814,0.717585,24.9255
"410",0.222181,0.0352724,0.00415022,0.0510981,0.759472,4.81108,0.705925,24.0931
"411",0.242729,0.0365467,0.00399558,0.0534639,1.10125,5.26066,0.775255,24.3847
"412",0.253145,0.0383215,0.00418192,0.0648417,1.21703,5.28716,0.769805,23.5367
"413",0.257085,0.0384526,0.0036401,0.0747553,0.942045,5.30779,0.743727,25.8561
"414",0.278154,0.0483594,0.00327572,0.0481604,1.33732,5.09012,0.94685,27.452
"415",0.229007,0.0327924,0.00325708,0.0963395,0.70633,5.1378,0.710939,27.7926
"416",0.231716,0.0344588,0.00320301,0.0922192,0.766925,5.11021,0.719135,27.3609
"417",0.258016,0.0422442,0.00339654,0.0554631,1.34046,5.14306,0.770187,27.397
"418",0.25922,0.0401932,0.00415026,0.0500702,1.13569,5.28503,0.873521,23.7898
"419",0.290821,0.0545291,0.00229359,0.0321509,1.02581,4.90911,0.850374,31.7473
"420",0.308352,0.0555764,0.00326066,0.0312387,0.913311,4.89077,0.868358,29.0011
"421",0.278574,0.0469279,0.00336901,0.0443058,0.674968,5.00309,0.792742,28.2643
"422",0.267165,0.0482424,0.00297628,0.0415031,1.0391,4.8612,0.764958,28.6809
"423",0.265379,0.0483556,0.00294493,0.0415756,1.11249,4.83658,0.765967,28.8394
"424",0.315893,0.0552584,0.0030102,0.0256834,1.18616,5.18703,0.765841,25.353
"425",0.278856,0.0466201,0.0036876,0.0422003,0.789652,4.99842,0.743003,27.2278
"426",0.225416,0.0314854,0.00345391,0.100257,0.761782,5.1817,0.83545,27.407
"427",0.226415,0.0312025,0.0036522,0.0883101,0.874759,5.25436,0.776883,27.1513
"428",0.228296,0.0336547,0.00353384,0.0790932,0.924441,5.17613,0.814393,25.7719
"429",0.231655,0.0337604,0.00315055,0.100262,1.35849,5.29915,0.742794,26.7067
"430",0.275285,0.0478601,0.00379214,0.0335713,0.984906,4.93821,0.857255,24.4331
"431",0.256567,0.0422521,0.00428609,0.0394756,0.886558,5.01686,0.88065,22.4387
"432",0.271584,0.0431461,0.00425792,0.0396775,0.863032,5.17212,0.799527,22.9186
"433",0.259634,0.0419493,0.0037716,0.0477127,0.976194,5.09209,0.716388,25.2983
"434",0.274066,0.0438182,0.00431663,0.0409431,1.00693,5.14079,0.710825,23.4284
"435",0.257645,0.0418878,0.00380734,0.0492994,1.04434,5.10524,0.781794,24.8428
"436",0.273744,0.0479586,0.00262832,0.0521584,1.0842,4.98519,0.771631,33.3833
"437",0.221847,0.0298859,0.00476079,0.0783773,0.737554,5.17125,0.754567,22.1049
"438",0.237818,0.0332129,0.00470272,0.0689918,0.65711,5.19922,0.766687,22.7438
"439",0.255616,0.0354799,0.00593094,0.0420695,0.739293,5.28877,0.757593,19.3049
"440",0.253533,0.0390273,0.00449048,0.0475692,1.33078,5.28619,0.826977,22.011
"441",0.249183,0.0373915,0.0041834,0.059079,0.812723,5.21714,0.723514,23.1582
"442",0.247975,0.0378637,0.00400861,0.0535374,0.9706,5.22304,0.779695,23.917
"443",0.266652,0.0457932,0.00305113,0.0464755,0.889033,4.98886,0.77164,29.2533
"444",0.279697,0.0465959,0.00389094,0.0352707,1.0182,5.0648,0.702481,23.8717
"445",0.26075,0.0436251,0.00292525,0.0555681,0.687589,5.08324,0.942348,29.0568
"446",0.277478,0.0492314,0.00307956,0.0414201,1.39765,4.96489,0.726218,29.4762
"447",0.267043,0.0442005,0.00289694,0.0601486,0.907507,5.10227,0.731514,30.8833
"448",0.295172,0.0514589,0.00281729,0.0357664,1.55933,5.24224,0.895741,28.8349
"449",0.279243,0.0459657,0.0031425,0.0488069,1.07961,5.21902,0.793978,29.177
"450",0.257996,0.0449682,0.00288411,0.0540178,1.13913,4.94234,0.781251,30.3202
"451",0.254908,0.0433021,0.00314325,0.059595,1.08478,4.98613,0.945652,29.6731
"452",0.262582,0.0448693,0.00310198,0.0516184,0.921955,5.04189,0.939585,28.1593
"453",0.299543,0.051515,0.00317701,0.0281742,0.896643,5.08776,0.751909,26.1044
"454",0.259687,0.0413519,0.00389243,0.049831,0.794793,5.09447,0.772775,25.2713
"455",0.275525,0.0440239,0.00408585,0.0396476,0.765549,5.13184,0.730446,24.1477
"456",0.268028,0.0459562,0.0031526,0.0461922,1.21403,5.03519,0.772957,29.1118
"457",0.268337,0.0438518,0.00346281,0.0446419,1.31086,5.23083,0.776843,26.4457
"458",0.287826,0.0482075,0.00376662,0.0355122,0.782647,5.13194,0.808533,23.269
"459",0.245326,0.0372253,0.00332655,0.0726692,1.30466,5.26359,0.722972,28.1203
"460",0.278272,0.0482183,0.00274941,0.0437578,0.647387,5.01301,0.883551,31.0795
"461",0.265548,0.0452619,0.00332009,0.0397517,1.56242,5.09004,0.738434,26.8168
"462",0.270966,0.0452556,0.00345875,0.0463031,1.42852,5.12791,0.736113,27.3875
"463",0.322655,0.0582664,0.00307992,0.024019,1.21732,4.98962,0.765945,26.7464
"464",0.238869,0.0357619,0.00324163,0.0887007,1.09833,5.24083,0.800015,27.1319
"465",0.232102,0.0338001,0.00303939,0.0912461,0.861247,5.26317,0.794783,28.0204
"466",0.251341,0.0385696,0.00389372,0.0573794,1.22649,5.28513,0.777534,24.4932
"467",0.257153,0.0420759,0.00374401,0.0453326,0.614087,4.9673,0.761174,24.9659
"468",0.270534,0.0452249,0.00390628,0.0401945,1.00388,5.01899,0.763147,24.9535
"469",0.273477,0.042144,0.00384217,0.0475912,0.876193,5.29241,0.707533,25.6704
"470",0.245272,0.040305,0.00323348,0.0659075,0.787401,4.9353,0.72409,27.7898
"471",0.29293,0.0471365,0.00425044,0.0303522,0.854453,5.1236,0.784532,23.7485
"472",0.248525,0.0389921,0.00342487,0.0673053,0.914864,5.07807,0.765139,29.4412
"473",0.284673,0.0490623,0.0031915,0.0422884,1.10522,5.01361,0.732529,30.4301
"474",0.274354,0.0471428,0.00270741,0.0527671,0.946226,5.04032,0.799618,33.2458
"475",0.288838,0.0506093,0.00326492,0.0329434,1.49735,5.01461,0.717039,27.9933
"476",0.283012,0.0486007,0.00318127,0.033717,0.787941,5.04593,0.717339,25.8232
"477",0.301791,0.0508344,0.00351013,0.0325494,0.598619,5.01299,0.713636,26.6423
"478",0.271483,0.0489912,0.00287251,0.0459206,1.17475,4.84049,0.76077,32.2022
"479",0.281216,0.0474482,0.00412035,0.034948,1.29258,4.99812,0.706855,24.6421
"480",0.258599,0.0441629,0.00354774,0.0393113,0.874185,4.89473,0.718167,25.7759
"481",0.267819,0.0485518,0.00331973,0.0351166,0.996512,4.82599,0.797703,25.6721
"482",0.276465,0.0452851,0.00337453,0.049202,1.43136,5.19792,0.707189,28.4564
"483",0.242,0.0401473,0.00305153,0.0630704,0.913034,5.03378,0.929521,27.5915
"484",0.299413,0.0531571,0.00248762,0.0383369,0.749925,5.05243,0.827771,32.012
"485",0.288328,0.0505194,0.00277835,0.0461961,0.898034,5.01149,0.778385,32.2914
"486",0.275461,0.0466986,0.00289944,0.0491435,1.25589,5.14729,0.730383,29.6174
"487",0.298657,0.0539117,0.00304104,0.0272935,1.37187,5.01723,0.817208,26.5397
"488",0.300464,0.0528848,0.00307105,0.0316878,0.919725,5.001,0.710475,28.199
"489",0.299017,0.0525842,0.00332557,0.0208585,0.719117,4.87159,0.710858,23.3817
"490",0.30932,0.0524694,0.00357694,0.028402,0.668397,5.02479,0.715577,25.365
"491",0.306046,0.0507751,0.00352293,0.0322421,0.596643,5.09089,0.704128,26.0228
"492",0.286473,0.0509199,0.00338985,0.026523,1.22766,4.92852,0.719331,24.6728
"493",0.303259,0.0533354,0.00301006,0.025332,0.554356,4.98292,0.799545,24.7398
"494",0.316913,0.0579521,0.002755,0.0189125,0.471971,4.79455,0.766552,24.2804
"495",0.295168,0.0520564,0.00295105,0.0281154,0.790281,4.98916,0.756187,26.9097
"496",0.231075,0.0341458,0.00339446,0.0924012,1.07288,5.19849,0.81869,25.9531
"497",0.235407,0.0362951,0.00295215,0.0880129,1.51759,5.24274,0.876147,28.5598
"498",0.300488,0.0508947,0.0037734,0.0265267,0.327657,4.82303,0.740083,23.5736
"499",0.279949,0.047611,0.00349162,0.0329716,0.416563,4.90583,0.757957,24.1597
"500",0.256484,0.0416734,0.00352398,0.0519627,0.318468,4.86282,0.75928,26.9851
"501",0.233377,0.0333747,0.00354892,0.0860433,0.229018,4.97582,0.813206,26.754
"502",0.24547,0.0392697,0.00298059,0.0733898,0.78524,5.04471,0.760041,29.4472
"503",0.260771,0.0417904,0.00356535,0.0547838,0.806692,5.0801,0.751897,27.3233
"504",0.261518,0.0446071,0.00312121,0.0478298,1.09491,5.0324,0.716944,27.7048
"505",0.289064,0.0522308,0.00284192,0.028801,1.32626,4.98985,0.783337,28.0894
"506",0.265226,0.0437239,0.00430795,0.0380995,1.0271,5.0022,0.756345,23.2917
"507",0.279502,0.0463795,0.0037669,0.0342133,0.844826,5.07722,0.749079,24.1498
"508",0.286544,0.0474295,0.00410479,0.0333552,1.17782,5.10268,0.739875,23.8923
"509",0.273775,0.0445375,0.00400364,0.0361451,1.03481,5.14812,0.730399,23.2276
"510",0.266385,0.0397847,0.00498334,0.0432885,1.12434,5.30401,0.747974,21.7314
"511",0.249278,0.0388769,0.00364117,0.0596347,0.985875,5.14525,0.732713,26.6487
"512",0.246288,0.0391918,0.0031702,0.0714319,1.20336,5.11866,0.706955,28.2295
"513",0.254357,0.0400448,0.00310825,0.074065,0.871713,5.10953,0.713643,30.307
"514",0.257864,0.0435513,0.00279557,0.0647538,1.16974,5.02361,0.713999,30.8728
"515",0.255785,0.0435786,0.00281054,0.0559827,1.1395,5.00097,0.714926,30.7701
"516",0.269416,0.0483473,0.00303673,0.0486603,1.14863,4.81014,0.721754,31.1495
"517",0.254502,0.0391446,0.0030531,0.0676414,0.66092,5.21557,0.726762,29.279
"518",0.240633,0.0399938,0.00369003,0.0565945,1.04973,4.88273,0.707304,25.9576
"519",0.264232,0.0426916,0.00365593,0.04805,1.14296,5.19156,0.807165,25.7845
"520",0.262249,0.0427587,0.00359337,0.0503346,1.0775,5.1161,0.764626,26.4411
"521",0.258988,0.0415861,0.00372085,0.056155,0.935225,5.10078,0.783106,26.406
"522",0.262504,0.0412783,0.00379147,0.0582019,0.622444,5.16631,0.910681,24.8008
"523",0.254,0.0376077,0.00396214,0.0599788,0.672979,5.26387,0.85139,25.6616
"524",0.250451,0.0386704,0.004334,0.0495723,1.69248,5.26104,0.782647,23.9185
"525",0.248943,0.0367091,0.00380767,0.0645158,1.00771,5.34111,0.76286,25.3959
"526",0.283392,0.048526,0.00291503,0.0472047,0.961535,5.10891,0.804159,29.8728
"527",0.265698,0.0452456,0.00305208,0.0543268,1.21968,5.07228,0.838463,29.2995
"528",0.263695,0.0429581,0.0029294,0.0625759,1.49714,5.22146,0.742317,30.5064
"529",0.236609,0.035244,0.00337955,0.0821785,0.545043,5.11557,0.83177,26.6753
"530",0.23695,0.036279,0.00322554,0.0851489,0.468222,4.93381,0.700806,28.5984
"531",0.278722,0.0490225,0.00282922,0.048293,0.521153,4.8536,0.700556,30.9871
"532",0.258849,0.0423868,0.00306814,0.057307,0.663824,5.01755,0.700167,29.6145
"533",0.3001,0.0536183,0.0032087,0.0335366,1.08729,4.96086,0.756453,27.7827
"534",0.279157,0.0487558,0.00344936,0.0397959,1.13776,4.97085,0.815682,27.4533
"535",0.278176,0.0501508,0.00268175,0.0399771,0.773511,4.93426,0.859803,29.6817
"536",0.253525,0.041395,0.00318052,0.0551047,0.742595,4.98919,0.72853,30.2949
"537",0.312249,0.0582691,0.00244174,0.0175767,1.31771,4.91534,0.850914,27.398
"538",0.22955,0.0366164,0.00384245,0.0568411,1.25826,4.98127,0.701891,24.7011
"539",0.246725,0.0375743,0.00403763,0.0592104,0.967525,5.10248,0.702232,26.0772
"540",0.309061,0.0540462,0.00334558,0.027372,1.00659,5.01998,0.757177,26.0414
"541",0.300814,0.0543913,0.00263512,0.0314158,0.874719,4.92495,0.726817,31.5507
"542",0.320525,0.0571188,0.00289417,0.0218709,0.949524,5.01699,0.818596,26.8112
"543",0.294504,0.0520173,0.00326195,0.0272765,0.65972,4.89872,0.750114,25.1217
"544",0.233324,0.0332909,0.00339834,0.0855226,1.45737,5.41297,0.812149,26.682
"545",0.238646,0.0342389,0.00326703,0.0974388,1.64889,5.44548,0.813865,26.6176
"546",0.248739,0.0389744,0.00340415,0.0602708,0.838266,5.23087,0.975829,26.2804
"547",0.232216,0.0341503,0.00346637,0.0811386,0.833972,5.20898,0.952095,27.0851
"548",0.234283,0.0342717,0.00348774,0.081909,0.894007,5.24884,0.824943,25.848
"549",0.24354,0.0397685,0.00295523,0.070614,0.82253,4.9962,0.753825,29.2385
"550",0.244065,0.0402473,0.00276547,0.0733082,1.3987,5.12121,0.879924,29.6036
"551",0.293212,0.0537608,0.00303234,0.0218839,0.828472,4.75848,0.738393,25.6476
"552",0.305508,0.0519981,0.00299265,0.0272761,1.34888,5.26182,0.793589,27.2616
"553",0.255332,0.0443598,0.00321782,0.0528903,0.966304,4.88622,0.786633,28.086
"554",0.27977,0.0451045,0.00363019,0.0401286,0.963841,5.2635,0.753394,24.7742
"555",0.27672,0.0456255,0.00421541,0.03824,1.09493,5.07307,0.779015,24.2268
"556",0.26804,0.0437812,0.00310738,0.0612739,0.834154,5.10669,0.810659,30.2765
"557",0.28711,0.0506578,0.00329463,0.0381692,0.682081,4.85668,0.740872,27.9901
"558",0.258961,0.040096,0.00391023,0.0522511,0.817664,5.18363,0.776095,25.3691
"559",0.2624,0.0409432,0.00386957,0.0513877,0.831441,5.1902,0.807297,26.062
"560",0.231473,0.0383832,0.00366995,0.05518,1.13273,4.92079,0.795794,24.8843
"561",0.26834,0.042572,0.0030526,0.0623439,0.79557,5.2526,0.707954,28.2048
"562",0.267454,0.0478472,0.00270414,0.0455355,1.01448,4.86038,0.768123,32.9411
"563",0.306095,0.0521295,0.00344421,0.0301392,0.749568,5.12568,0.759473,24.217
"564",0.2939,0.0493941,0.00353248,0.0260461,0.764227,5.07145,0.77809,24.1437
"565",0.286847,0.0522517,0.00266897,0.0339588,1.1634,4.93464,0.757645,30.2142
"566",0.26196,0.0432645,0.00320007,0.0547686,1.08042,5.14951,0.747791,27.2892
"567",0.240682,0.0375188,0.00338793,0.0678808,1.23382,5.12274,0.738024,28.893
"568",0.247537,0.0370686,0.00341857,0.0756577,0.964631,5.25202,0.817781,27.933
"569",0.245217,0.0374501,0.0039306,0.0610125,1.22039,5.26061,0.780104,24.166
"570",0.245584,0.0396003,0.0027417,0.0799794,0.89336,5.07291,0.755258,30.07
"571",0.265994,0.0434774,0.00315143,0.0603028,1.03462,5.18997,0.835427,28.0477
"572",0.24164,0.0312239,0.00552809,0.0698651,0.810232,5.36859,0.708408,21.3792
"573",0.261535,0.043077,0.00275316,0.0626976,1.14905,5.2117,0.906864,30.8108
"574",0.290301,0.0506307,0.00317186,0.0401762,0.78739,4.94705,0.723536,29.5515
