"","mean","sd","rhat"
"logLikelihood_cd6[7]",3.3128913475,0.0112668878209254,1.00031517858114
"logLikelihood_cd6[8]",3.3785084025,0.0129897031022522,1.00031791069293
"logLikelihood_cd6[9]",3.199976675625,0.0122877108158761,1.00031684450023
"logLikelihood_cd6[10]",3.502592485625,0.0127166779799835,1.00031844965567
"logLikelihood_cd6[11]",3.241288404375,0.0115426239979598,1.00031342313341
"logLikelihood_cd6[12]",3.193321581875,0.011203126945512,1.00031501330777
"logLikelihood_cd6[13]",3.123791485,0.0114729933901689,1.00031439651313
"logLikelihood_cd6[14]",3.130525180625,0.012671878855836,1.00031349682259
"logLikelihood_cd6[15]",3.096321011875,0.0129350767240854,1.00030928978554
"logLikelihood_cd6[16]",3.258370458125,0.0128519528760094,1.00030824188183
"logLikelihood_cd6[17]",3.24719964375,0.0129909045532117,1.00030356763735
"logLikelihood_cd6[18]",2.964344095625,0.012625552494073,1.0003104380489
"logLikelihood_cd6[19]",2.88584847,0.0129856291224889,1.00030953811399
"logLikelihood_cd6[20]",2.990767696875,0.0128160343777995,1.00030402104184
"logLikelihood_cd6[21]",2.973289398125,0.0129925128980486,1.00030595437056
"logLikelihood_cd6[22]",2.71406921875,0.00762222278896804,1.00029273723991
"logLikelihood_cd6[23]",2.58269384625,0.00773258269490581,1.00029832808292
"logLikelihood_cd6[24]",3.047596229375,0.00285465505001971,1.00022668031935
"logLikelihood_cd6[25]",3.26805234,0.0129932550662536,1.00030092904642
"logLikelihood_cd6[26]",3.294305655,0.0124134680778714,1.00030052542784
"logLikelihood_cd6[27]",3.438785715,0.0129901972551544,1.00030032223566
"logLikelihood_cd6[28]",3.502789219375,0.0126307561218396,1.00030371400965
"logLikelihood_cd6[29]",3.71559768625,0.00990734942390491,1.00030752415535
"logLikelihood_dd7[1]",0.635304389556352,0.53109982922978,1.0005771481585
"logLikelihood_dd7[2]",-2.365885326,0.587892143257432,1.00051691568938
"logLikelihood_dd7[3]",-0.5509338273125,0.163204736526548,1.00048215814048
"logLikelihood_dd7[4]",-1.12729727528188,0.473198240740214,1.00041795298151
"logLikelihood_dd7[5]",-2.20429590086137,1.3078896802119,1.00029546136689
"logLikelihood_dd7[6]",-0.561606099,0.179383245929526,1.00073709788395
"logLikelihood_cd7[1]",2.486710284375,0.0118068516399159,1.00031939829901
"logLikelihood_cd7[2]",2.609762814375,0.011636494592378,1.00031969923849
"logLikelihood_cd7[3]",2.576058894375,0.0124464888202091,1.00031849582622
"logLikelihood_cd7[4]",2.66650314,0.0124774854805824,1.0003169505338
"logLikelihood_cd7[5]",2.8443410325,0.0115172194302881,1.0003108803566
"logLikelihood_cd7[6]",2.817096965625,0.0111458162515162,1.00030509739303
"logLikelihood_cd7[7]",2.93604789125,0.0118175896053162,1.00031976186056
"logLikelihood_cd7[8]",3.004285026875,0.011049154658296,1.00031887373619
"logLikelihood_cd7[9]",3.016414544375,0.0117832067723528,1.00025628136708
"logLikelihood_cd7[10]",3.04205300125,0.00938633386613026,1.0002624447682
"logLikelihood_cd7[11]",3.111313224375,0.0109301270321742,1.00025643780142
"logLikelihood_cd7[12]",3.049972949375,0.00919994550702722,1.00025011430614
"logLikelihood_cd7[13]",2.8969165475,0.00942739988130483,1.00018551029178
"logLikelihood_cd7[14]",2.905620579375,0.00958169584163078,1.00019243515753
"logLikelihood_cd7[15]",3.094404905625,0.00955922484186437,1.0002774042678
"logLikelihood_cd7[16]",3.079561709375,0.00932487239991072,1.00028601260446
"logLikelihood_cd7[17]",3.063944776875,0.00836178995989636,1.00026590939947
"logLikelihood_cd7[18]",2.80331665,0.00836913546561278,1.00025443344513
"logLikelihood_cd7[19]",2.75669948375,0.00777072693805461,1.00023626211115
"logLikelihood_cd7[20]",2.82172260625,0.00852304783976899,1.0002784220835
"logLikelihood_cd7[21]",2.7291508225,0.00834463915029602,1.00027059136324
"logLikelihood_cd7[22]",2.84589143875,0.00832588808285768,1.00028853722995
"logLikelihood_cd7[23]",2.996599446875,0.00794461578651242,1.00028810603035
"logLikelihood_cd7[24]",2.992933776875,0.00683219953791406,1.00027602881969
"logLikelihood_cd7[25]",2.76449996625,0.0067296281587327,1.00035141854649
"logLikelihood_cd7[26]",2.91699585875,0.00677279153629602,1.00038384935486
"logLikelihood_cd7[27]",2.871564203125,0.00679493102764625,1.00037172625347
"logLikelihood_cd7[28]",2.806130445625,0.00733494996324812,1.0004262292243
"logLikelihood_cd7[29]",2.816407448125,0.00742358610585888,1.00037282218836
"logLikelihood_dd8[1]",-0.076697275314375,0.0380882606484953,1.00038709769399
"logLikelihood_dd8[2]",-0.262480481035169,0.737975176239129,1.0006248113466
"logLikelihood_dd8[3]",-1.38325103288688,0.531656217045638,1.00055239550178
"logLikelihood_dd8[4]",-1.00577379034644,0.841440837723397,1.00034053725756
"logLikelihood_dd8[5]",-2.3741633953125,0.463580812229864,1.00044220294618
"logLikelihood_dd8[6]",-2.1395442673125,0.355289210902325,1.00030292686571
"logLikelihood_cd8[1]",2.3881841825,0.0129900654658375,1.00032141307896
"logLikelihood_cd8[2]",2.5341906675,0.0129903749395277,1.00031817927751
"logLikelihood_cd8[3]",2.515447599375,0.0129154974908234,1.00031884899488
"logLikelihood_cd8[4]",2.550994791875,0.0128072683139024,1.00033714782982
"logLikelihood_cd8[5]",2.76547589,0.0130065233002875,1.00032841426037
"logLikelihood_cd8[6]",2.810763695625,0.012984034569259,1.00030217867056
"logLikelihood_cd8[7]",2.928060995,0.0130323469390262,1.00028654190549
"logLikelihood_cd8[8]",3.010306788125,0.0138320104566252,1.00024535881454
"logLikelihood_cd8[9]",2.950707234375,0.015198584493078,1.0002644898527
"logLikelihood_cd8[10]",3.155075730625,0.0177907303126938,1.0002631782117
"logLikelihood_cd8[11]",2.91937758875,0.0321422149741946,1.00018685710067
"logLikelihood_cd8[12]",3.14691210125,0.0319206126114708,1.00024317849122
"logLikelihood_cd8[13]",2.99100983,0.0314275272808415,1.00027385542402
"logLikelihood_cd8[14]",2.923748848125,0.0688738182745785,1.00027043994504
"logLikelihood_cd8[15]",2.48930311625,0.260417626921671,1.00032788827858
"logLikelihood_cd8[16]",1.61101690729375,0.518152908513486,1.00032901856265
"logLikelihood_cd8[17]",2.7071619525,0.387175040883165,1.00035122320842
"logLikelihood_cd8[18]",2.818559571875,0.14408276945844,1.00036394862352
"logLikelihood_cd8[19]",2.832386950625,0.1759904939488,1.000358310238
"logLikelihood_cd8[20]",2.932609403125,0.161038724033196,1.00035163934631
"logLikelihood_cd8[21]",3.054632570625,0.155887093264006,1.00033753207139
"logLikelihood_cd8[22]",2.815180051875,0.419676322524123,1.00031543576128
"logLikelihood_cd8[23]",3.934827206875,0.243383946335467,1.0002246370169
"logLikelihood_cd8[24]",4.243986523125,0.21830146887544,1.00000282619366
"logLikelihood_cd8[25]",3.775897811875,0.0701768708572744,1.00003951124615
"logLikelihood_cd8[26]",3.850933911625,0.61022951496375,1.00028487457702
"logLikelihood_cd8[27]",3.62895260075,0.371126178327409,1.00031613903011
"logLikelihood_cd8[28]",2.861191040625,0.372133523618588,1.00031990062101
"logLikelihood_cd8[29]",1.90572995606819,0.773491375331701,1.0003549996437
"logLikelihood_dd9[1]",-0.109855237194131,0.139401429934525,1.00078729677718
"logLikelihood_dd9[2]",-0.840893175875,0.120187268420402,1.00072029522649
"logLikelihood_dd9[3]",-1.01642940039339,0.972135361697045,1.00068558131488
"logLikelihood_dd9[4]",0.905690635161438,0.79258616243301,1.00010600483156
"logLikelihood_dd9[5]",-1.13802534298525,0.439678448870234,1.00027347836845
"logLikelihood_dd9[6]",1.02214359954069,0.850004119584346,1.00055785165315
"logLikelihood_cd9[1]",2.45863254125,0.0129402217601071,1.0003249680607
"logLikelihood_cd9[2]",2.614868778125,0.0129431718946493,1.00034883728888
"logLikelihood_cd9[3]",2.613778494375,0.0128460194516756,1.00031215015368
"logLikelihood_cd9[4]",2.7187357275,0.013144187245676,1.00035687520289
"logLikelihood_cd9[5]",2.9986239175,0.0142599747193195,1.0003355437361
"logLikelihood_cd9[6]",3.07381302625,0.0170751412781832,1.00045259156283
"logLikelihood_cd9[7]",3.304046689375,0.0477762790490584,1.00052693822659
"logLikelihood_cd9[8]",3.6737841175,0.0600923207988956,1.00049322277488
"logLikelihood_cd9[9]",3.1906260969375,0.355145943807412,1.0004092986087
"logLikelihood_cd9[10]",4.103246131875,0.162299267483006,1.00037039559513
"logLikelihood_cd9[11]",4.351677469375,0.31274089258885,1.00008627848861
"logLikelihood_cd9[12]",4.0808178875,0.110385249936529,1.00004410282897
"logLikelihood_cd9[13]",3.52805385625,0.0783871780671729,1.00014358210001
"logLikelihood_cd9[14]",3.130630748125,0.0469837535532516,1.00006077938875
"logLikelihood_cd9[15]",2.1808643316875,0.267244922307251,0.999970243199633
"logLikelihood_cd9[16]",2.158769735625,0.228186041835997,1.00001535389082
"logLikelihood_cd9[17]",2.083599628125,0.187840445502103,0.999955251275911
"logLikelihood_cd9[18]",2.148922483125,0.191287384424961,1.00000629905206
"logLikelihood_cd9[19]",2.180794941,0.216815632415983,1.0001159596251
"logLikelihood_cd9[20]",2.353992883125,0.211332086033937,1.00027661284178
"logLikelihood_cd9[21]",2.425247495,0.143709358675064,1.00011102990525
"logLikelihood_cd9[22]",2.61005119375,0.188610870167977,1.00004789653825
"logLikelihood_cd9[23]",2.591018094375,0.10353544010608,1.00001259120894
"logLikelihood_cd9[24]",2.8416009625,0.0844085470459716,1.00014368784939
"logLikelihood_cd9[25]",3.17102681825,0.209379891888293,0.999970231297864
"logLikelihood_cd9[26]",3.02706481625,0.178048511058249,1.00071259656074
"logLikelihood_cd9[27]",2.821000942375,0.222140908638572,1.00052491437846
"logLikelihood_cd9[28]",2.4532441933125,0.348568552933976,1.00054342783159
"logLikelihood_cd9[29]",2.33020802003125,0.345526825313079,1.00049218528022
"logLikelihood_total3[1]",0.0507844854829938,0.0196404880107782,1.00052941274723
"logLikelihood_total3[2]",0.134823512778275,0.0897087610108336,1.00060941679637
"logLikelihood_total3[3]",0.908712087556125,0.462606077058558,1.00074458811982
"logLikelihood_total3[4]",2.853060195,0.0122232065892377,1.00031882046013
"logLikelihood_total3[5]",3.06463767,0.0121247355480174,1.00031746296191
"logLikelihood_total3[6]",-3.5871830025,0.632116513436087,1.00063094870195
"logLikelihood_total3[7]",3.088294638125,0.0123501307757118,1.00031701264366
"logLikelihood_total3[8]",3.100042213125,0.0129818522686999,1.00031765130728
"logLikelihood_total3[9]",3.36749347375,0.0116091170296431,1.00031896390439
"logLikelihood_total3[10]",3.212443820625,0.0110456405651752,1.00031758474388
"logLikelihood_total3[11]",3.441068794375,0.0119844559039689,1.00031858629267
"logLikelihood_total3[12]",3.59463387125,0.0123611673029691,1.00031719691526
"logLikelihood_total3[13]",3.4473303725,0.0125399455656083,1.00031811050976
"logLikelihood_total3[14]",3.68636377625,0.0120105999963346,1.00031705334119
"logLikelihood_total3[15]",3.64291012875,0.0127364111333004,1.00031801494289
"logLikelihood_total3[16]",3.6559704,0.0117735043212609,1.00031654137611
"logLikelihood_total3[17]",3.3625615425,0.0104082760212151,1.00031778958381
"logLikelihood_total3[18]",3.3450862425,0.0104844670493676,1.00031863953854
"logLikelihood_total3[19]",3.638515915,0.0123367248094445,1.00031728886198
"logLikelihood_total3[20]",3.36013686875,0.0117186721928146,1.00031684781459
"logLikelihood_total3[21]",-0.6043023600625,0.0604268125024117,1.00059157786882
"logLikelihood_total3[22]",3.579063373125,0.010145314063183,1.00031660141678
"logLikelihood_total3[23]",3.164281799375,0.00944794342016711,1.00032063128642
"logLikelihood_total3[24]",3.185475674375,0.00956820988601028,1.00032044167749
"logLikelihood_total3[25]",3.08468640625,0.0105033012902413,1.00032019987057
"logLikelihood_total3[26]",2.982258415,0.00965466667146301,1.00031797078898
"logLikelihood_total3[27]",3.03505130625,0.0117721533445822,1.00031678451911
"logLikelihood_total3[28]",3.286056684375,0.0120775973385737,1.00031523222019
"logLikelihood_total3[29]",3.2828267325,0.011660128303773,1.00031841530483
"logLikelihood_total3[30]",3.07768316,0.0117022400479901,1.00031788792725
"logLikelihood_total3[31]",3.197842265625,0.0126649764241759,1.00031858199526
"logLikelihood_total3[32]",3.29616852375,0.0128523865856986,1.00031695830121
"logLikelihood_total3[33]",3.23664048,0.0128977536851474,1.00031856415639
"logLikelihood_total3[34]",3.259256531875,0.0128503325572254,1.00031829046717
"logLikelihood_total3[35]",-2.73760235625,0.2600934595589,1.00099831620143
"logLikelihood_total4[1]",-2.850844221875,0.101791054260996,1.00046055628779
"logLikelihood_total4[2]",-1.9841565225,0.223915102245098,1.00058888682531
"logLikelihood_total4[3]",-0.7108461720625,0.108904516872924,1.00060777999561
"logLikelihood_total4[4]",2.3630165875,0.012914027216501,1.00032010533915
"logLikelihood_total4[5]",2.50278300375,0.0129382680337717,1.00031819725841
"logLikelihood_total4[6]",-1.48681071836789,0.644902022029508,1.00058023850664
"logLikelihood_total4[7]",2.501866573125,0.0129458121729028,1.00031848090169
"logLikelihood_total4[8]",2.548687766875,0.0129840980903413,1.00031810787496
"logLikelihood_total4[9]",2.740305433125,0.0126068941818042,1.00031856049001
"logLikelihood_total4[10]",2.7582907425,0.0125794907656446,1.00032094562201
"logLikelihood_total4[11]",2.827520946875,0.0129863887350545,1.00032019118532
"logLikelihood_total4[12]",2.876189156875,0.0129621346743639,1.00031954785913
"logLikelihood_total4[13]",2.85644944625,0.0127938112326322,1.00032050018211
"logLikelihood_total4[14]",2.933770135625,0.0129896107914032,1.00031977812383
"logLikelihood_total4[15]",2.683817520625,0.00887181375840982,1.00031699319423
"logLikelihood_total4[16]",2.880615306875,0.0129897085480714,1.00031781139919
"logLikelihood_total4[17]",2.779007771875,0.0125793086601413,1.00031831602678
"logLikelihood_total4[18]",2.76375592875,0.0129698336496263,1.00031662730851
"logLikelihood_total4[19]",2.784586169375,0.0129819449713252,1.00031907676596
"logLikelihood_total4[20]",2.752963544375,0.0129178443683573,1.00031968743453
"logLikelihood_total4[21]",-0.15144590260625,0.0696502028440456,1.0000198975898
"logLikelihood_total4[22]",2.75669167375,0.0129250786502324,1.00031699521197
"logLikelihood_total4[23]",2.56971112625,0.0129904702335545,1.00031795714521
"logLikelihood_total4[24]",2.52243009375,0.0129861959863772,1.00031882788456
"logLikelihood_total4[25]",2.477005773125,0.0129840979370817,1.0003163047272
"logLikelihood_total4[26]",2.4359180625,0.0129840067866437,1.00031954693146
"logLikelihood_total4[27]",2.346630698125,0.0123494443151221,1.00032048620228
"logLikelihood_total4[28]",2.340950153125,0.00986820787190944,1.00031660535363
"logLikelihood_total4[29]",2.4222003975,0.0120074415981445,1.00031670056382
"logLikelihood_total4[30]",2.42173842125,0.0127154177427669,1.00031953928225
"logLikelihood_total4[31]",2.39039218625,0.0120883624739672,1.00031798251575
"logLikelihood_total4[32]",2.399453424375,0.0127082651979992,1.00031777449197
"logLikelihood_total4[33]",2.379169501875,0.0117298057376086,1.00031598669077
"logLikelihood_total4[34]",2.322188465,0.0111686769590376,1.00031914123316
"logLikelihood_total4[35]",-0.287773705293125,0.142039620508068,1.00079700143834
"logLikelihood_total5[1]",1.338737632125,0.210464039099208,1.00033293158864
"logLikelihood_total5[2]",-2.195655130625,0.248167904511084,1.00056210555164
"logLikelihood_total5[3]",-1.33215366515463,0.680607064654112,1.00054893847722
"logLikelihood_total5[4]",2.4822139375,0.0117965389910284,1.00032159245377
"logLikelihood_total5[5]",2.62254716125,0.0117117018832261,1.00031578972277
"logLikelihood_total5[6]",-1.55735770744505,1.41992753513056,1.00055502865525
"logLikelihood_total5[7]",2.64201647125,0.0119551383307014,1.00031697960522
"logLikelihood_total5[8]",2.744697696875,0.0123141254265043,1.00031835722729
"logLikelihood_total5[9]",2.911800184375,0.0112295934174072,1.00031956594891
"logLikelihood_total5[10]",2.926090369375,0.0112058424505423,1.00032018824204
"logLikelihood_total5[11]",3.06950724375,0.0120024141816229,1.0003176607604
"logLikelihood_total5[12]",3.137827258125,0.0121809007942714,1.00031854575245
"logLikelihood_total5[13]",3.140772894375,0.0122097351749908,1.00031933567385
"logLikelihood_total5[14]",3.253242584375,0.0115556045483149,1.0003174740236
"logLikelihood_total5[15]",3.231981746875,0.0119294595295625,1.0003170022069
"logLikelihood_total5[16]",3.12391464625,0.0118246593819,1.00031598079083
"logLikelihood_total5[17]",2.97825453,0.0109118980188599,1.00031823831231
"logLikelihood_total5[18]",2.96587266625,0.0118349447088221,1.00031794817412
"logLikelihood_total5[19]",2.91686127625,0.0113470442218215,1.00031833044154
"logLikelihood_total5[20]",2.96076991125,0.0113336256879286,1.00031760931759
"logLikelihood_total5[21]",-4.596947794375,0.535756281054779,1.00077704550144
"logLikelihood_total5[22]",2.82720229125,0.011309199641772,1.00031721208357
"logLikelihood_total5[23]",2.648260323125,0.0113471681909392,1.00031612767295
"logLikelihood_total5[24]",2.60179756875,0.0114173802035403,1.00032118667112
"logLikelihood_total5[25]",2.612412085,0.0112362174613703,1.00031796476088
"logLikelihood_total5[26]",2.64672372,0.0109759951879544,1.00031645628257
"logLikelihood_total5[27]",2.6122747925,0.0117154174304543,1.00031809616908
"logLikelihood_total5[28]",2.72606113375,0.0119073378808226,1.00032011352949
"logLikelihood_total5[29]",2.747861640625,0.0114861271049837,1.00031707211575
"logLikelihood_total5[30]",2.684950625,0.010524014254985,1.00031974013291
"logLikelihood_total5[31]",2.69361286875,0.011173233020428,1.00032025302597
"logLikelihood_total5[32]",2.699949964375,0.0111105250181018,1.0003216962106
"logLikelihood_total5[33]",2.719125665,0.0105042172789821,1.00031742974988
"logLikelihood_total5[34]",2.74800482125,0.0105622426751469,1.00031971810065
"logLikelihood_total5[35]",-2.443991818125,0.28436848212843,1.00099756644182
"logLikelihood_total6[1]",0.7380278436875,0.0939307174843815,1.00016803594509
"logLikelihood_total6[2]",-1.07618650362273,0.824933374052664,1.00052975715448
"logLikelihood_total6[3]",-2.45908215021875,0.646945184240475,1.00049942915741
"logLikelihood_total6[4]",2.7553608375,0.0127338990129731,1.00031844385624
"logLikelihood_total6[5]",2.980484,0.0127449176917874,1.0003197206822
"logLikelihood_total6[6]",-1.76857069823462,1.66147479503714,1.0005370002055
"logLikelihood_total6[7]",2.957400365,0.0129848534721423,1.0003200368214
"logLikelihood_total6[8]",2.92361444125,0.0122502616980119,1.00032056784674
"logLikelihood_total6[9]",3.29641017,0.0129576792737689,1.00031668596791
"logLikelihood_total6[10]",3.289859975625,0.0129845866467248,1.00031660572579
"logLikelihood_total6[11]",3.3128913475,0.0112668878209254,1.00031517858114
"logLikelihood_total6[12]",3.3785084025,0.0129897031022522,1.00031791069293
"logLikelihood_total6[13]",3.199976675625,0.0122877108158761,1.00031684450023
"logLikelihood_total6[14]",3.502592485625,0.0127166779799835,1.00031844965567
"logLikelihood_total6[15]",3.241288404375,0.0115426239979598,1.00031342313341
"logLikelihood_total6[16]",3.193321581875,0.011203126945512,1.00031501330777
"logLikelihood_total6[17]",3.123791485,0.0114729933901689,1.00031439651313
"logLikelihood_total6[18]",3.130525180625,0.012671878855836,1.00031349682259
"logLikelihood_total6[19]",3.096321011875,0.0129350767240854,1.00030928978554
"logLikelihood_total6[20]",3.258370458125,0.0128519528760094,1.00030824188183
"logLikelihood_total6[21]",-3.14373095103563,1.17903240249488,1.00061921269357
"logLikelihood_total6[22]",3.24719964375,0.0129909045532117,1.00030356763735
"logLikelihood_total6[23]",2.964344095625,0.012625552494073,1.0003104380489
"logLikelihood_total6[24]",2.88584847,0.0129856291224889,1.00030953811399
"logLikelihood_total6[25]",2.990767696875,0.0128160343777995,1.00030402104184
"logLikelihood_total6[26]",2.973289398125,0.0129925128980486,1.00030595437056
"logLikelihood_total6[27]",2.71406921875,0.00762222278896804,1.00029273723991
"logLikelihood_total6[28]",2.58269384625,0.00773258269490581,1.00029832808292
"logLikelihood_total6[29]",3.047596229375,0.00285465505001971,1.00022668031935
"logLikelihood_total6[30]",3.26805234,0.0129932550662536,1.00030092904642
"logLikelihood_total6[31]",3.294305655,0.0124134680778714,1.00030052542784
"logLikelihood_total6[32]",3.438785715,0.0129901972551544,1.00030032223566
"logLikelihood_total6[33]",3.502789219375,0.0126307561218396,1.00030371400965
"logLikelihood_total6[34]",3.71559768625,0.00990734942390491,1.00030752415535
"logLikelihood_total6[35]",-1.064401960875,0.266613913693871,1.00085290839064
"logLikelihood_total7[1]",0.635304389556352,0.53109982922978,1.0005771481585
"logLikelihood_total7[2]",-2.365885326,0.587892143257432,1.00051691568938
"logLikelihood_total7[3]",-0.5509338273125,0.163204736526548,1.00048215814048
"logLikelihood_total7[4]",2.486710284375,0.0118068516399159,1.00031939829901
"logLikelihood_total7[5]",2.609762814375,0.011636494592378,1.00031969923849
"logLikelihood_total7[6]",-1.12729727528188,0.473198240740214,1.00041795298151
"logLikelihood_total7[7]",2.576058894375,0.0124464888202091,1.00031849582622
"logLikelihood_total7[8]",2.66650314,0.0124774854805824,1.0003169505338
"logLikelihood_total7[9]",2.8443410325,0.0115172194302881,1.0003108803566
"logLikelihood_total7[10]",2.817096965625,0.0111458162515162,1.00030509739303
"logLikelihood_total7[11]",2.93604789125,0.0118175896053162,1.00031976186056
"logLikelihood_total7[12]",3.004285026875,0.011049154658296,1.00031887373619
"logLikelihood_total7[13]",3.016414544375,0.0117832067723528,1.00025628136708
"logLikelihood_total7[14]",3.04205300125,0.00938633386613026,1.0002624447682
"logLikelihood_total7[15]",3.111313224375,0.0109301270321742,1.00025643780142
"logLikelihood_total7[16]",3.049972949375,0.00919994550702722,1.00025011430614
"logLikelihood_total7[17]",2.8969165475,0.00942739988130483,1.00018551029178
"logLikelihood_total7[18]",2.905620579375,0.00958169584163078,1.00019243515753
"logLikelihood_total7[19]",3.094404905625,0.00955922484186437,1.0002774042678
"logLikelihood_total7[20]",3.079561709375,0.00932487239991072,1.00028601260446
"logLikelihood_total7[21]",-2.20429590086137,1.3078896802119,1.00029546136689
"logLikelihood_total7[22]",3.063944776875,0.00836178995989636,1.00026590939947
"logLikelihood_total7[23]",2.80331665,0.00836913546561278,1.00025443344513
"logLikelihood_total7[24]",2.75669948375,0.00777072693805461,1.00023626211115
"logLikelihood_total7[25]",2.82172260625,0.00852304783976899,1.0002784220835
"logLikelihood_total7[26]",2.7291508225,0.00834463915029602,1.00027059136324
"logLikelihood_total7[27]",2.84589143875,0.00832588808285768,1.00028853722995
"logLikelihood_total7[28]",2.996599446875,0.00794461578651242,1.00028810603035
"logLikelihood_total7[29]",2.992933776875,0.00683219953791406,1.00027602881969
"logLikelihood_total7[30]",2.76449996625,0.0067296281587327,1.00035141854649
"logLikelihood_total7[31]",2.91699585875,0.00677279153629602,1.00038384935486
"logLikelihood_total7[32]",2.871564203125,0.00679493102764625,1.00037172625347
"logLikelihood_total7[33]",2.806130445625,0.00733494996324812,1.0004262292243
"logLikelihood_total7[34]",2.816407448125,0.00742358610585888,1.00037282218836
"logLikelihood_total7[35]",-0.561606099,0.179383245929526,1.00073709788395
"logLikelihood_total8[1]",-0.076697275314375,0.0380882606484953,1.00038709769399
"logLikelihood_total8[2]",-0.262480481035169,0.737975176239129,1.0006248113466
"logLikelihood_total8[3]",-1.38325103288688,0.531656217045638,1.00055239550178
"logLikelihood_total8[4]",2.3881841825,0.0129900654658375,1.00032141307896
"logLikelihood_total8[5]",2.5341906675,0.0129903749395277,1.00031817927751
"logLikelihood_total8[6]",-1.00577379034644,0.841440837723397,1.00034053725756
"logLikelihood_total8[7]",2.515447599375,0.0129154974908234,1.00031884899488
"logLikelihood_total8[8]",2.550994791875,0.0128072683139024,1.00033714782982
"logLikelihood_total8[9]",2.76547589,0.0130065233002875,1.00032841426037
"logLikelihood_total8[10]",2.810763695625,0.012984034569259,1.00030217867056
"logLikelihood_total8[11]",2.928060995,0.0130323469390262,1.00028654190549
"logLikelihood_total8[12]",3.010306788125,0.0138320104566252,1.00024535881454
"logLikelihood_total8[13]",2.950707234375,0.015198584493078,1.0002644898527
"logLikelihood_total8[14]",3.155075730625,0.0177907303126938,1.0002631782117
"logLikelihood_total8[15]",2.91937758875,0.0321422149741946,1.00018685710067
"logLikelihood_total8[16]",3.14691210125,0.0319206126114708,1.00024317849122
"logLikelihood_total8[17]",2.99100983,0.0314275272808415,1.00027385542402
"logLikelihood_total8[18]",2.923748848125,0.0688738182745785,1.00027043994504
"logLikelihood_total8[19]",2.48930311625,0.260417626921671,1.00032788827858
"logLikelihood_total8[20]",1.61101690729375,0.518152908513486,1.00032901856265
"logLikelihood_total8[21]",-2.3741633953125,0.463580812229864,1.00044220294618
"logLikelihood_total8[22]",2.7071619525,0.387175040883165,1.00035122320842
"logLikelihood_total8[23]",2.818559571875,0.14408276945844,1.00036394862352
"logLikelihood_total8[24]",2.832386950625,0.1759904939488,1.000358310238
"logLikelihood_total8[25]",2.932609403125,0.161038724033196,1.00035163934631
"logLikelihood_total8[26]",3.054632570625,0.155887093264006,1.00033753207139
"logLikelihood_total8[27]",2.815180051875,0.419676322524123,1.00031543576128
"logLikelihood_total8[28]",3.934827206875,0.243383946335467,1.0002246370169
"logLikelihood_total8[29]",4.243986523125,0.21830146887544,1.00000282619366
"logLikelihood_total8[30]",3.775897811875,0.0701768708572744,1.00003951124615
"logLikelihood_total8[31]",3.850933911625,0.61022951496375,1.00028487457702
"logLikelihood_total8[32]",3.62895260075,0.371126178327409,1.00031613903011
"logLikelihood_total8[33]",2.861191040625,0.372133523618588,1.00031990062101
"logLikelihood_total8[34]",1.90572995606819,0.773491375331701,1.0003549996437
"logLikelihood_total8[35]",-2.1395442673125,0.355289210902325,1.00030292686571
"logLikelihood_total9[1]",-0.109855237194131,0.139401429934525,1.00078729677718
"logLikelihood_total9[2]",-0.840893175875,0.120187268420402,1.00072029522649
"logLikelihood_total9[3]",-1.01642940039339,0.972135361697045,1.00068558131488
"logLikelihood_total9[4]",2.45863254125,0.0129402217601071,1.0003249680607
"logLikelihood_total9[5]",2.614868778125,0.0129431718946493,1.00034883728888
"logLikelihood_total9[6]",0.905690635161438,0.79258616243301,1.00010600483156
"logLikelihood_total9[7]",2.613778494375,0.0128460194516756,1.00031215015368
"logLikelihood_total9[8]",2.7187357275,0.013144187245676,1.00035687520289
"logLikelihood_total9[9]",2.9986239175,0.0142599747193195,1.0003355437361
"logLikelihood_total9[10]",3.07381302625,0.0170751412781832,1.00045259156283
"logLikelihood_total9[11]",3.304046689375,0.0477762790490584,1.00052693822659
"logLikelihood_total9[12]",3.6737841175,0.0600923207988956,1.00049322277488
"logLikelihood_total9[13]",3.1906260969375,0.355145943807412,1.0004092986087
"logLikelihood_total9[14]",4.103246131875,0.162299267483006,1.00037039559513
"logLikelihood_total9[15]",4.351677469375,0.31274089258885,1.00008627848861
"logLikelihood_total9[16]",4.0808178875,0.110385249936529,1.00004410282897
"logLikelihood_total9[17]",3.52805385625,0.0783871780671729,1.00014358210001
"logLikelihood_total9[18]",3.130630748125,0.0469837535532516,1.00006077938875
"logLikelihood_total9[19]",2.1808643316875,0.267244922307251,0.999970243199633
"logLikelihood_total9[20]",2.158769735625,0.228186041835997,1.00001535389082
"logLikelihood_total9[21]",-1.13802534298525,0.439678448870234,1.00027347836845
"logLikelihood_total9[22]",2.083599628125,0.187840445502103,0.999955251275911
"logLikelihood_total9[23]",2.148922483125,0.191287384424961,1.00000629905206
"logLikelihood_total9[24]",2.180794941,0.216815632415983,1.0001159596251
"logLikelihood_total9[25]",2.353992883125,0.211332086033937,1.00027661284178
"logLikelihood_total9[26]",2.425247495,0.143709358675064,1.00011102990525
"logLikelihood_total9[27]",2.61005119375,0.188610870167977,1.00004789653825
"logLikelihood_total9[28]",2.591018094375,0.10353544010608,1.00001259120894
