"","k_cDD","degDD","hillDD","k_inter","maxdeath","k_hillnec","p","h"
"11495",0.220817,0.0430406,0.00414359,0.0516815,0.612223,4.00503,0.765046,31.1645
"11496",0.265651,0.0528594,0.0042451,0.0338373,0.854292,4.04804,0.700605,35.797
"11497",0.227629,0.0488783,0.0034925,0.0495607,2.2228,3.98797,0.700169,33.4143
"11498",0.248797,0.0351931,0.0073554,0.056225,0.751472,4.6347,0.784878,27.3056
"11499",0.199343,0.0320548,0.00473422,0.0884206,2.79282,4.37326,0.755387,32.2453
"11500",0.2096,0.0310675,0.00562374,0.0888606,1.2003,4.43881,0.764161,29.5376
"11501",0.244901,0.0397013,0.00597412,0.0595752,1.64678,4.37692,0.702802,35.9588
"11502",0.246848,0.0401273,0.00587853,0.0520775,1.7766,4.43507,0.704853,34.7379
"11503",0.255945,0.0420018,0.00600128,0.0498887,1.25444,4.41225,0.70811,33.518
"11504",0.193146,0.0370459,0.00345056,0.0844814,0.525945,4.01925,0.979264,27.9611
"11505",0.188551,0.0345084,0.00367952,0.0960238,0.611271,3.99879,0.945144,30.3625
"11506",0.261397,0.0454419,0.00523893,0.0414462,3.00826,4.60811,0.747151,29.5632
"11507",0.264702,0.0468797,0.00538663,0.040634,2.09412,4.4522,0.746761,30.1789
"11508",0.228455,0.0374275,0.00509391,0.0604995,1.34808,4.5042,0.734872,29.7536
"11509",0.206346,0.0385125,0.00441683,0.0676565,1.11963,4.04346,0.754955,31.3701
"11510",0.23166,0.0401713,0.00469287,0.0561669,1.34083,4.45974,0.781138,29.2825
"11511",0.225427,0.0466556,0.00381559,0.0475852,1.26058,3.9934,0.792607,32.5668
"11512",0.223124,0.0409839,0.00442169,0.0624612,2.18319,4.30511,0.898651,32.0807
"11513",0.213351,0.0415902,0.0039404,0.0570064,0.279875,3.90772,0.717051,28.5355
"11514",0.213442,0.042533,0.00392478,0.0596174,0.184708,3.78549,0.712752,28.5739
"11515",0.213798,0.0426151,0.00353072,0.0583015,0.255288,3.89831,0.711282,29.6124
"11516",0.204676,0.0365424,0.00438235,0.0762962,2.23965,4.27229,0.957693,31.1059
"11517",0.223528,0.04003,0.00458103,0.0660516,2.12033,4.36771,0.945252,31.2409
"11518",0.228212,0.0451453,0.00409999,0.0516049,0.184245,3.83466,0.735777,31.1254
"11519",0.236699,0.04808,0.00418435,0.0449639,0.263267,3.84372,0.912752,33.6488
"11520",0.252876,0.0427722,0.00538482,0.049486,1.77793,4.54509,0.721734,29.2517
"11521",0.242921,0.0441881,0.00485636,0.0497002,1.05776,4.24375,0.859274,33.375
"11522",0.29454,0.0533568,0.00503475,0.0308534,1.57272,4.39983,0.772282,32.9764
"11523",0.259175,0.0438698,0.00573599,0.0464538,1.47972,4.38723,0.868442,36.1768
"11524",0.250292,0.042895,0.00554533,0.0511372,1.41429,4.34861,0.903114,35.2722
"11525",0.243928,0.0394642,0.00604763,0.0552356,0.0867962,4.0247,0.756287,32.314
"11526",0.210147,0.0304929,0.00568418,0.0876932,0.272483,4.35415,0.96556,26.5977
"11527",0.221213,0.0346197,0.00549568,0.0678508,0.131448,4.20594,0.939692,26.7145
"11528",0.233841,0.0421657,0.00497418,0.0535309,0.509756,4.14734,0.835356,30.5922
"11529",0.228872,0.0394297,0.00499652,0.0618443,0.945641,4.36045,0.850661,29.0358
"11530",0.235711,0.0350009,0.00640483,0.0643,1.44898,4.60792,0.823591,30.3715
"11531",0.219245,0.043112,0.00388551,0.056745,0.955096,4.15506,0.844956,27.8473
"11532",0.217475,0.0439875,0.00369996,0.0565677,0.38968,3.9642,0.91222,28.3547
"11533",0.182314,0.0298323,0.00385317,0.119104,1.7488,4.31277,0.717786,26.4681
"11534",0.213024,0.0452058,0.00316112,0.0573191,1.83693,4.06715,0.780032,29.9237
"11535",0.213898,0.0450468,0.0033384,0.0586403,3.19989,4.15889,0.840153,29.5357
"11536",0.23167,0.0447348,0.00421591,0.0519905,0.831788,4.15467,0.961999,31.0825
"11537",0.239729,0.0464292,0.0041174,0.0520573,1.10049,4.21434,0.913426,31.9411
"11538",0.248441,0.0524063,0.00400922,0.0390428,1.62826,3.94467,0.729164,35.9036
"11539",0.284503,0.0432753,0.0070037,0.0387859,0.0724627,4.14896,0.720042,35.0554
"11540",0.227598,0.0434151,0.00441807,0.0541611,0.573344,4.01679,0.712254,32.5206
"11541",0.217558,0.046505,0.0031693,0.0541621,2.30131,4.15108,0.935812,29.664
"11542",0.213006,0.0434188,0.00376183,0.0585615,1.57056,4.01883,0.783109,32.0015
"11543",0.243162,0.0394077,0.00594008,0.0535658,0.185374,4.21614,0.835115,28.739
"11544",0.239209,0.0485049,0.00419347,0.0441816,3.40577,4.17065,0.780057,32.3026
"11545",0.271381,0.0462734,0.00590851,0.0456922,1.01586,4.39775,0.856677,32.1548
"11546",0.222539,0.039923,0.0046826,0.067445,2.80393,4.36338,0.763408,29.9471
"11547",0.21963,0.0377367,0.00496843,0.0694823,2.49971,4.39454,0.826326,30.615
"11548",0.202744,0.040253,0.00353481,0.0659724,0.430346,3.93872,0.831334,29.4305
"11549",0.201014,0.0409906,0.0032673,0.0696157,0.395269,3.8498,0.79912,31.6479
"11550",0.211505,0.0346124,0.00458354,0.0817541,0.530019,4.33442,0.842428,27.8328
"11551",0.203565,0.0249576,0.00669372,0.089445,0.129825,4.39489,0.833096,24.203
"11552",0.202665,0.0254597,0.0067093,0.0943196,0.154434,4.31707,0.886729,26.0898
"11553",0.194979,0.023784,0.00637292,0.121298,0.310628,4.25872,0.81374,34.6762
"11554",0.196025,0.0208625,0.00754297,0.125408,1.551,4.69668,0.849945,28.1973
"11555",0.204307,0.0203655,0.00800089,0.139654,1.18772,4.77411,0.93293,28.3778
"11556",0.220684,0.0249244,0.00850728,0.0896317,0.638733,4.58726,0.7497,31.5472
"11557",0.221242,0.0411985,0.00418769,0.0575445,3.92723,4.57526,0.914148,26.0363
"11558",0.270881,0.0488813,0.005295,0.0388909,0.374856,4.10016,0.704068,36.1542
"11559",0.224756,0.0467701,0.00375231,0.0475591,0.151345,3.72161,0.801489,32.1624
"11560",0.222573,0.044533,0.00394871,0.0491629,0.179628,3.85363,0.776844,26.9676
"11561",0.224323,0.0452467,0.00379675,0.0481118,0.267099,3.8798,0.752092,30.6167
"11562",0.224741,0.0430396,0.00440349,0.0584181,0.864297,4.10149,0.765211,29.0838
"11563",0.212342,0.0323848,0.00522226,0.0807449,0.276122,4.25921,0.893382,32.3589
"11564",0.242822,0.0356625,0.00619967,0.0599428,1.42334,4.88036,0.764372,24.6856
"11565",0.222675,0.0384841,0.00526619,0.060187,0.819728,4.22383,0.773417,28.747
"11566",0.298436,0.055598,0.00529647,0.0300135,2.17554,4.30111,0.932242,34.1964
"11567",0.243528,0.0489167,0.00397496,0.0407315,0.848654,4.13274,0.76483,28.7574
"11568",0.216971,0.043342,0.0037286,0.057777,2.67388,4.22111,0.817109,29.7831
"11569",0.23698,0.0388537,0.00555118,0.059383,0.715321,4.31468,0.758606,34.0163
"11570",0.244046,0.0399469,0.00594642,0.0544712,0.964589,4.35164,0.831253,33.9921
"11571",0.240088,0.0464171,0.00428597,0.0473601,0.350498,4.06945,0.817662,28.5826
"11572",0.255308,0.0491851,0.00412859,0.0370205,0.275781,4.08953,0.783189,30.0489
"11573",0.256317,0.0495745,0.00419806,0.0378129,0.275484,4.07243,0.783601,29.8003
"11574",0.247921,0.0444616,0.00488755,0.044635,0.904957,4.40249,0.896031,27.6819
"11575",0.283065,0.0556827,0.00486437,0.0330201,1.55199,4.09511,0.820642,36.0318
"11576",0.289404,0.0647947,0.00315363,0.0195958,0.590522,3.78081,0.741082,34.3747
"11577",0.284728,0.067626,0.00243903,0.0216673,0.389529,3.70195,0.72293,37.0692
"11578",0.329999,0.0722638,0.0035542,0.0175943,1.32598,3.96441,0.912235,30.7812
"11579",0.285145,0.0607261,0.00414367,0.0257306,1.2132,3.87262,0.759275,36.8643
"11580",0.272434,0.0594163,0.00326713,0.0271056,1.03285,3.94395,0.746669,36.8424
"11581",0.248932,0.0542438,0.00311092,0.0308558,1.20102,4.04344,0.710362,29.7129
"11582",0.283202,0.0469398,0.00586077,0.0388758,0.125502,4.23803,0.91219,32.6059
"11583",0.270242,0.0450482,0.00565032,0.0407844,0.107803,4.18964,0.925335,32.5858
"11584",0.248739,0.0467309,0.00440053,0.0447544,5.30511,4.52093,0.798195,30.8301
"11585",0.193041,0.0308817,0.00469147,0.0948201,0.0773329,3.85452,0.842826,30.2848
"11586",0.198999,0.0418149,0.00267922,0.0803494,0.168297,3.70605,0.784093,33.9172
"11587",0.199818,0.0399165,0.00343024,0.0701569,0.0591617,3.59288,0.809604,34.4688
"11588",0.188871,0.0374359,0.0032657,0.0802665,0.121424,3.64447,0.756127,32.9958
"11589",0.190951,0.0372596,0.00311057,0.0919485,0.112833,3.71399,0.955475,34.6165
"11590",0.189266,0.0388281,0.00297124,0.0741119,0.586891,3.89118,0.709355,27.7586
"11591",0.212015,0.0388123,0.00448697,0.061197,1.27884,4.15677,0.720859,30.2679
"11592",0.205955,0.0352371,0.00431419,0.0827683,0.946757,4.26018,0.956252,31.6406
"11593",0.20705,0.0227795,0.00761792,0.11671,0.847634,4.66376,0.711874,26.6572
"11594",0.202377,0.0305179,0.00537698,0.0868227,1.27167,4.36394,0.709898,30.6025
"11595",0.225032,0.0335211,0.00598444,0.0727311,1.00646,4.59779,0.972805,28.0247
"11596",0.217316,0.0306632,0.00630114,0.0836392,2.38091,4.58039,0.711446,31.7698
"11597",0.231807,0.0405096,0.00489482,0.0556699,0.434649,4.31527,0.967811,26.1602
"11598",0.230209,0.0436176,0.00440729,0.0538389,1.49673,4.19164,0.796855,32.491
"11599",0.234622,0.0470554,0.00393199,0.0486849,1.53286,4.12896,0.809984,33.1021
"11600",0.227008,0.0457769,0.0041418,0.0529618,0.441538,3.85696,0.845068,35.7696
"11601",0.258238,0.0484841,0.00484045,0.0405963,0.900465,4.18771,0.733485,31.7239
"11602",0.255044,0.0412739,0.00603433,0.0528221,0.537069,4.35715,0.898151,33.8586
"11603",0.245214,0.0423161,0.00542687,0.0543677,0.769975,4.27384,0.869113,33.2788
"11604",0.252678,0.039138,0.00611626,0.0484554,0.154864,4.35404,0.884372,27.8783
"11605",0.254632,0.0449257,0.00483827,0.0445137,0.209953,4.28075,0.882975,25.9376
"11606",0.190347,0.0365257,0.00339095,0.0934681,1.05129,4.01486,0.859328,30.2362
"11607",0.206805,0.0368501,0.00466258,0.0690614,1.5887,4.24535,0.797883,28.2021
"11608",0.215216,0.0276865,0.00691132,0.0833038,0.522313,4.56447,0.870336,28.521
"11609",0.187493,0.0237899,0.0052846,0.148613,2.23141,4.68303,0.847809,25.9686
"11610",0.219722,0.0410343,0.004418,0.0618931,0.781949,4.11647,0.82058,30.2495
"11611",0.232861,0.0461835,0.00394035,0.0475094,0.226048,3.92991,0.769902,30.0565
"11612",0.238046,0.0486249,0.00398681,0.0437377,0.233446,3.86069,0.875572,31.8256
"11613",0.245289,0.0483693,0.00423605,0.0422684,0.167172,3.90171,0.86215,31.659
"11614",0.233129,0.0360781,0.00601169,0.0657618,2.1738,4.57558,0.769281,30.7135
"11615",0.231444,0.0508352,0.00316609,0.0430342,0.166106,3.73972,0.861377,30.7096
"11616",0.212838,0.0369772,0.0046913,0.0741812,0.368211,4.09548,0.82695,29.9433
"11617",0.282551,0.0517481,0.00492272,0.0335585,0.957552,4.27285,0.831887,35.7869
"11618",0.231822,0.040118,0.00503051,0.0601114,1.97357,4.36127,0.813255,33.6805
"11619",0.211153,0.0321177,0.00540452,0.0809507,0.428272,4.34513,0.790927,27.2584
"11620",0.273509,0.0549561,0.00434221,0.0344562,0.563059,4.00782,0.895701,35.7393
"11621",0.251895,0.0431213,0.00573814,0.0492533,0.980317,4.31694,0.893085,33.1919
"11622",0.265574,0.0439782,0.00620624,0.0463612,1.06819,4.40421,0.889407,33.1922
"11623",0.284303,0.0510222,0.00500491,0.0333004,0.716506,4.33803,0.931833,34.0131
"11624",0.274705,0.0508464,0.00527993,0.0374733,1.45946,4.2116,0.871904,36.7859
"11625",0.203124,0.0370436,0.00420765,0.0686197,1.2427,4.27734,0.806378,25.5084
"11626",0.182999,0.0337398,0.00326852,0.106647,2.57085,4.20308,0.87631,29.0654
"11627",0.271711,0.0481455,0.00547918,0.0402036,0.608073,4.19485,0.813575,37.4203
"11628",0.238789,0.0464475,0.00433865,0.0480104,1.63424,4.14113,0.779623,34.6532
"11629",0.255687,0.0407606,0.00639105,0.0520405,1.60939,4.47518,0.902473,34.9414
"11630",0.243269,0.0394986,0.00611507,0.0527711,1.24848,4.35351,0.778793,34.1446
"11631",0.24188,0.040319,0.0058139,0.0527407,2.0337,4.43629,0.924191,33.025
"11632",0.240261,0.0454176,0.00467885,0.0519408,1.80946,4.2468,0.80746,31.2912
"11633",0.228564,0.0379377,0.00536573,0.0594027,0.726444,4.34029,0.897686,30.7695
"11634",0.226631,0.0368816,0.00550908,0.0699656,0.863329,4.34455,0.902646,31.2903
"11635",0.191697,0.0335331,0.00387492,0.088097,0.744021,4.19491,0.820826,26.7496
"11636",0.202633,0.038495,0.00387844,0.0747391,0.462875,4.02415,0.992772,28.2184
"11637",0.203112,0.0371007,0.00406512,0.0782252,0.343043,4.02307,0.89134,27.838
"11638",0.22065,0.0397045,0.00466879,0.0607822,0.169694,3.9532,0.845586,31.5047
"11639",0.212101,0.0431216,0.00352477,0.0579451,3.2665,4.28588,0.800446,27.2621
"11640",0.225987,0.0465658,0.00365451,0.0479835,2.70209,4.2639,0.780948,27.2342
"11641",0.247786,0.0417782,0.00569751,0.053489,0.196147,4.10043,0.851882,35.9157
"11642",0.183668,0.03695,0.00258091,0.106782,1.07539,4.03891,0.810654,26.6723
"11643",0.204512,0.0355175,0.00458708,0.0840607,1.22587,4.13835,0.765072,32.4321
"11644",0.195328,0.0341554,0.00398573,0.0936266,1.71429,4.33918,0.868976,26.2489
"11645",0.188737,0.0295625,0.004484,0.110108,1.3722,4.27732,0.867108,30.3132
"11646",0.214126,0.0298957,0.00617733,0.0832992,0.248966,4.29756,0.72086,29.3187
"11647",0.207544,0.0317793,0.0051351,0.0825452,0.312917,4.23817,0.729056,29.5532
"11648",0.227559,0.0453012,0.00404854,0.049725,0.894764,4.07376,0.917988,31.4224
"11649",0.294432,0.056022,0.00465943,0.0300223,0.726112,4.13836,0.731001,37.2618
"11650",0.233009,0.050272,0.00326546,0.0489816,2.61119,4.15356,0.975504,31.2857
"11651",0.210781,0.0367173,0.00459133,0.0668624,1.02669,4.3301,0.748593,26.1487
"11652",0.219542,0.0355915,0.00525552,0.0705169,0.664149,4.3201,0.989036,32.0239
"11653",0.223254,0.0434376,0.00385356,0.0525962,0.110704,3.82079,0.703085,30.3031
"11654",0.198701,0.0365565,0.00404666,0.0750543,4.21279,4.29857,0.766423,29.5713
"11655",0.24005,0.038174,0.00609444,0.0596231,0.715243,4.38667,0.729141,29.7331
"11656",0.229921,0.037573,0.00543181,0.0536218,2.17463,4.61994,0.752659,26.9257
"11657",0.235606,0.0389019,0.00583935,0.0594688,1.96486,4.5218,0.761496,26.8782
"11658",0.206538,0.0420559,0.00351452,0.0623259,0.310166,3.80797,0.854509,33.7932
"11659",0.228461,0.0462935,0.00386196,0.053178,0.8202,4.06602,0.941146,30.1
"11660",0.220078,0.0467668,0.00328736,0.0539998,0.106066,3.66795,0.750935,32.0558
"11661",0.213861,0.0434466,0.00342368,0.0590491,0.129786,3.75774,0.784958,33.7095
"11662",0.277288,0.0465229,0.00586543,0.0408211,0.182287,4.22013,0.846697,31.8871
"11663",0.243034,0.04522,0.00469855,0.0485965,3.14864,4.37146,0.805579,31.7503
"11664",0.298854,0.0465074,0.00660814,0.0366476,1.87613,4.86529,0.940725,27.9807
"11665",0.215894,0.0469547,0.00303589,0.0521754,0.373545,3.77027,0.719161,34.6976
"11666",0.247771,0.0488293,0.0044936,0.0417911,0.797701,4.15023,0.93983,28.3569
"11667",0.24188,0.0471561,0.00387866,0.0419433,1.22887,4.39291,0.939753,26.3336
"11668",0.244559,0.0493617,0.00413944,0.0406521,1.61543,4.28486,0.897739,26.2452
"11669",0.210819,0.0439141,0.00346049,0.0554393,1.76066,4.0746,0.902188,29.7407
"11670",0.229966,0.040367,0.00472015,0.0584589,0.530223,4.2942,0.896993,28.312
"11671",0.239177,0.0418271,0.00497931,0.0524054,3.32029,4.61183,0.890097,28.2197
"11672",0.224437,0.0317198,0.0066686,0.0743634,0.95143,4.52968,0.781578,28.9379
"11673",0.259472,0.0529181,0.00377568,0.0332121,1.74234,4.20122,0.856485,32.4693
"11674",0.246441,0.0483163,0.00408078,0.0422094,1.88988,4.30576,0.895443,30.8692
"11675",0.195051,0.0373985,0.00365881,0.0746597,0.133458,3.75093,0.736183,27.6532
"11676",0.214082,0.0423392,0.0036102,0.0675865,0.169274,3.79328,0.82168,37.3481
"11677",0.233941,0.0429203,0.00460987,0.0505128,0.0821777,3.89276,0.800397,29.9713
"11678",0.27654,0.048956,0.00538785,0.0384233,5.59124,4.60146,0.871226,32.9255
"11679",0.280212,0.048739,0.00548166,0.0361507,3.73889,4.63713,0.920405,31.2887
"11680",0.271178,0.0478122,0.00529105,0.0395582,4.72891,4.62995,0.931945,31.76
"11681",0.214142,0.0333699,0.00549139,0.0771873,0.446429,4.26001,0.780659,29.8958
"11682",0.240117,0.0327917,0.00751699,0.0619264,0.25238,4.45797,0.846708,27.795
"11683",0.215145,0.0315477,0.00592571,0.0863818,0.550096,4.3255,0.91839,32.9937
"11684",0.272253,0.0499661,0.00468064,0.0343329,3.48468,4.67164,0.753923,26.2729
"11685",0.244778,0.0442525,0.00464795,0.0495703,3.18741,4.65527,0.817219,25.8287
"11686",0.243482,0.0492777,0.00387229,0.0517777,0.131865,3.81055,0.841247,38.0463
"11687",0.239745,0.0456586,0.00405183,0.042317,0.179031,4.01537,0.751986,30.6813
"11688",0.24083,0.0393875,0.00551862,0.0555134,0.270155,4.26824,0.867377,31.762
"11689",0.217609,0.0385497,0.00449175,0.0663982,2.21255,4.41035,0.88086,29.6076
"11690",0.230078,0.0335703,0.00632475,0.068896,0.191282,4.29882,0.775658,30.3417
"11691",0.233338,0.039061,0.00551981,0.0611854,0.182437,4.09129,0.931547,33.2524
"11692",0.226917,0.0388965,0.00514387,0.0597544,0.209317,4.08215,0.886041,31.6888
"11693",0.23146,0.0445037,0.00417061,0.0522472,0.47742,4.04257,0.730544,31.9496
"11694",0.208937,0.039557,0.00408026,0.0697341,0.20599,3.83816,0.707331,30.6246
"11695",0.196551,0.0375211,0.00350016,0.0800093,0.112377,3.7814,0.971227,33.2553
"11696",0.196042,0.0387587,0.00339585,0.0702203,0.39815,3.91569,0.708875,26.876
"11697",0.216911,0.0367494,0.00500343,0.0699991,1.71689,4.32609,0.978458,33.6381
"11698",0.233945,0.0410378,0.00490877,0.0536139,3.46102,4.62771,0.92803,27.6606
"11699",0.231469,0.0411616,0.0048696,0.0565428,3.99304,4.52659,0.932811,29.8984
"11700",0.235671,0.0425428,0.00478724,0.0515597,0.100046,3.90661,0.727802,33.3228
"11701",0.205222,0.0329873,0.00488557,0.0809208,0.166487,4.04931,0.798304,30.9861
"11702",0.242323,0.0408327,0.00549951,0.0536162,0.253575,4.19275,0.826993,30.0292
"11703",0.209829,0.0310194,0.00564834,0.0873708,0.334522,4.27906,0.948957,31.4134
"11704",0.243725,0.04899,0.00387283,0.0411775,2.15633,4.28316,0.716765,28.3369
"11705",0.241314,0.0354956,0.00638853,0.0641345,0.78028,4.594,0.89355,29.9242
"11706",0.218306,0.040076,0.00463246,0.0599471,3.69151,4.28363,0.849136,33.0014
"11707",0.212903,0.0444173,0.0032058,0.0621619,0.109505,3.70652,0.761684,28.9912
"11708",0.211069,0.0303112,0.00613366,0.0981851,0.126748,4.04692,0.931007,34.5069
"11709",0.204202,0.0293636,0.00624147,0.0844339,0.120706,4.03315,0.937715,34.3444
"11710",0.216011,0.0300127,0.00640063,0.0854525,0.0521875,4.03456,0.886618,35.6686
"11711",0.197927,0.030549,0.00494033,0.0963485,0.241836,4.08373,0.767683,31.1121
"11712",0.297483,0.0512728,0.00546037,0.0310509,2.89023,4.69971,0.824185,28.913
"11713",0.275591,0.0561629,0.00380019,0.0299529,2.03346,4.29876,0.800235,29.8012
"11714",0.221281,0.0335808,0.0058808,0.0757836,0.264958,4.2086,0.818193,33.6451
"11715",0.222965,0.0416237,0.00424565,0.0610725,0.945829,4.18969,0.907243,31.4874
"11716",0.241457,0.0459286,0.00449561,0.0488355,0.516194,4.10885,0.972264,32.6521
"11717",0.227443,0.0404362,0.00481109,0.0604371,3.50102,4.39229,0.709623,31.5848
"11718",0.24704,0.0374378,0.00643955,0.059162,0.349944,4.36926,0.735105,31.6848
"11719",0.197231,0.03921,0.00295082,0.0898183,1.53225,4.19716,0.810304,26.256
"11720",0.212649,0.0218536,0.00878475,0.117448,0.302907,4.41767,0.851871,35.6431
"11721",0.183184,0.0426084,0.00200081,0.0790111,2.59883,4.02422,0.762901,24.8483
"11722",0.180805,0.0413564,0.00212412,0.0728199,2.63331,4.01201,0.754379,25.3169
"11723",0.201439,0.0274431,0.00575154,0.0989069,1.23151,4.66866,0.873842,25.4691
"11724",0.187809,0.020205,0.00632004,0.15621,1.10387,4.5869,0.768231,29.0576
"11725",0.193913,0.0217014,0.0066329,0.144972,1.30305,4.59523,0.772438,29.0812
"11726",0.229771,0.0400299,0.00504534,0.0592467,0.236509,4.10572,0.836246,29.2003
"11727",0.213064,0.0362831,0.00458428,0.0697921,0.235271,4.11594,0.752634,28.5567
"11728",0.256584,0.0419385,0.00599927,0.0492158,0.337376,4.28736,0.828726,32.7079
"11729",0.266268,0.0461305,0.00553776,0.0407323,0.446192,4.31529,0.821143,28.5176
"11730",0.207676,0.0420981,0.00362021,0.0618699,2.97835,4.10408,0.789557,31.9272
"11731",0.232303,0.0459806,0.00390011,0.0556248,1.97105,4.21382,0.814103,31.744
"11732",0.253441,0.0370638,0.00712134,0.0511475,0.88757,4.55663,0.749419,30.8342
"11733",0.236704,0.0419795,0.00505386,0.0526139,1.18598,4.36618,0.938894,29.2181
"11734",0.246446,0.0416712,0.0055924,0.0537066,1.89046,4.5573,0.97708,28.6668
"11735",0.240676,0.0453998,0.00458696,0.0498067,0.380772,4.03515,0.707089,31.1846
"11736",0.207513,0.0430009,0.00311601,0.0697007,0.46196,3.88612,0.811991,31.9282
"11737",0.222679,0.043157,0.00402346,0.0559703,0.368157,4.01667,0.931189,31.3764
"11738",0.19228,0.0356042,0.00391632,0.0843941,0.773536,3.92753,0.731417,33.5237
"11739",0.258984,0.0500164,0.00454199,0.0359959,1.06478,4.21672,0.788318,29.1312
"11740",0.307203,0.0591147,0.00457543,0.0265642,2.17934,4.25574,0.735402,36.1309
"11741",0.300305,0.0575791,0.00460729,0.0280915,3.21634,4.31497,0.727547,35.7297
"11742",0.215299,0.0340894,0.00517538,0.0723755,0.336925,4.32249,0.824619,26.2301
"11743",0.204534,0.0374132,0.00421661,0.0653711,0.747722,4.26866,0.825016,23.2259
"11744",0.185184,0.0361642,0.00298625,0.105164,1.26692,3.8986,0.770169,35.5309
"11745",0.181947,0.034834,0.0026695,0.134496,1.31949,3.99688,0.822133,32.3062
"11746",0.224041,0.0397238,0.00443987,0.0571533,0.481097,4.28331,0.777411,26.1578
"11747",0.215398,0.0402344,0.00445989,0.0622236,1.74415,4.13274,0.846728,33.5773
"11748",0.221375,0.0398858,0.00442983,0.0620912,0.308488,4.12893,0.810068,27.8025
"11749",0.284055,0.0469529,0.00615534,0.0379334,0.148864,4.22866,0.89507,30.2973
"11750",0.263922,0.0514756,0.00425064,0.0376167,1.33124,4.30721,0.988181,30.8385
"11751",0.201751,0.0313575,0.00510297,0.0900453,0.316789,4.1009,0.700456,31.3869
"11752",0.197056,0.042136,0.00292963,0.0667126,2.26607,4.05776,0.793848,28.4987
"11753",0.196729,0.0375263,0.00372588,0.0789916,0.741801,3.98456,0.735752,29.4653
"11754",0.181418,0.0327269,0.00352154,0.107682,0.13921,3.76002,0.823802,29.4516
"11755",0.21373,0.0421886,0.00395088,0.0650153,0.185898,3.77388,0.7604,33.1075
"11756",0.225182,0.0421909,0.00423743,0.0566741,0.652218,4.17166,0.832571,29.1871
"11757",0.212298,0.02019,0.00886806,0.122803,0.891406,4.81311,0.779103,28.0535
"11758",0.185558,0.0228441,0.00540609,0.162873,2.19074,4.5721,0.784562,28.268
"11759",0.240669,0.0210682,0.0116505,0.0899921,0.798065,5.02316,0.85037,28.2984
"11760",0.189771,0.0273173,0.00502066,0.10855,1.91604,4.52682,0.787056,26.6121
"11761",0.234739,0.0485683,0.00372519,0.043055,0.115004,3.75862,0.845935,31.1534
"11762",0.185858,0.0328956,0.00377986,0.0980582,0.810874,4.04706,0.726319,29.1377
"11763",0.249945,0.0462329,0.00530603,0.0469216,1.05719,4.15935,0.779305,31.3649
"11764",0.226421,0.0421703,0.00460082,0.0566763,1.21913,4.16041,0.792531,32.3639
"11765",0.230644,0.042703,0.00463056,0.0560143,1.26227,4.18949,0.748645,31.7666
"11766",0.246924,0.0487159,0.00413514,0.0429011,1.9109,4.28468,0.819628,29.462
"11767",0.174234,0.0309978,0.00326703,0.135537,0.452987,3.88441,0.7847,28.5684
"11768",0.185724,0.0391738,0.00261799,0.079355,1.112,4.0366,0.717875,24.3969
"11769",0.186367,0.0407386,0.00248012,0.0697795,0.635334,3.86461,0.706581,25.4059
"11770",0.193994,0.0356505,0.00360081,0.0866027,1.26057,4.11425,0.73842,31.1608
"11771",0.1957,0.0383577,0.00343522,0.0797648,2.04393,4.04554,0.832751,33.5805
"11772",0.216848,0.0406638,0.00440551,0.0592072,0.199593,3.91773,0.809487,28.8439
"11773",0.243156,0.0419703,0.00557513,0.0553679,0.665731,4.13985,0.812531,38.9372
"11774",0.221012,0.035256,0.00508575,0.0688437,1.06955,4.61938,0.830977,24.8444
"11775",0.198052,0.0396414,0.00344082,0.0753682,0.319998,3.7804,0.773997,33.6671
"11776",0.212436,0.0416309,0.00405694,0.060052,0.5252,4.01449,0.837914,26.9174
"11777",0.226238,0.0425307,0.00474052,0.0583975,1.45691,4.07246,0.783434,35.4788
"11778",0.215148,0.0362871,0.00517251,0.0649566,0.335589,4.14729,0.837436,28.1436
"11779",0.233386,0.0428757,0.00471704,0.0520381,0.358343,4.16485,0.956836,26.8928
"11780",0.238993,0.0365279,0.00651,0.0624602,1.0286,4.41999,0.818529,33.1908
"11781",0.196225,0.0415126,0.00279725,0.06714,0.630798,3.93784,0.771282,27.3068
"11782",0.202087,0.0308218,0.00507051,0.0900839,0.423838,4.23577,0.820713,30.9263
"11783",0.227013,0.0406877,0.00463642,0.0575945,1.59317,4.41096,0.826334,27.9595
"11784",0.271146,0.044489,0.00646652,0.0445789,1.55572,4.45494,0.850633,32.9408
"11785",0.262567,0.0439716,0.00576671,0.0450906,1.56539,4.46522,0.82854,33.9475
"11786",0.273566,0.0427665,0.00703162,0.0469049,0.916353,4.43127,0.84324,34.3316
"11787",0.185845,0.0392514,0.00249805,0.0806767,0.394734,3.84296,0.778562,27.4242
"11788",0.199107,0.0319339,0.00470601,0.089344,0.663012,4.26761,0.856527,28.5886
"11789",0.232873,0.0509039,0.00335683,0.0435702,0.542843,3.83978,0.795621,32.6059
"11790",0.231991,0.0433195,0.00443535,0.0536085,1.4276,4.23387,0.732266,31.7521
"11791",0.232364,0.0451886,0.00426065,0.0513887,2.97887,4.22807,0.8457,33.5313
"11792",0.221651,0.0407374,0.00432402,0.0625173,0.308208,4.00934,0.748208,33.0469
"11793",0.252512,0.0428556,0.00562193,0.0496293,0.85823,4.40876,0.922229,30.2564
